subj10_trial1,subj10_trial2,subj10_trial3,subj10_trial4,subj10_trial5,subj10_trial6,subj10_trial7,subj10_trial8,subj10_trial9,subj10_trial10,subj10_trial11,subj10_trial12,subj10_trial13,subj10_trial15,subj10_trial16,subj10_trial17,subj10_trial18,subj10_trial19,subj10_trial21,subj10_trial22,subj10_trial23,subj10_trial24,subj10_trial25,subj10_trial26,subj10_trial27,subj10_trial28,subj10_trial29,subj10_trial30,subj10_trial31,subj10_trial32,subj10_trial33
-0.105942911011577,0.0438066027764916,-0.0750670161620793,0.133802097354047,-0.797450936799399,-0.504724824508097,-0.825529181736678,-0.148878715936246,-0.0707150300328287,0.183701075326579,0.527245767103627,-0.059882987955167,0.542638895513212,0.542655657636059,0.0650133241484937,-0.382410083212421,0.0450168416532147,-0.144583653055198,-0.0243210774402377,-0.176547075977068,0.55354310183478,0.540410118277126,0.322222653664536,0.177895045986935,1.43327896933645,-0.0713740480325635,0.301433734141512,0.175803242254662,-0.212435973224965,-0.0164677436613601,-0.155092285976341
-0.108847780441984,0.0600648861304053,-0.158353693687052,0.0169374738576758,-0.500391432948071,-0.422489741042568,-0.793272206895037,-0.180720927270972,-0.0396226594713194,0.0933796033557467,0.469039278717859,-0.0577915885757026,0.558335158333285,0.558339294149981,0.0479755276872624,-0.217846943029431,0.0302639912134674,-0.0781097869178564,-0.0367230409852035,-0.0503983078878207,0.501710765299884,0.603097935406896,0.220880391129499,0.182414536937546,1.52816839836442,-0.00203406209053478,0.298166965601808,0.102360246622031,-0.203556506676389,-0.0246433254092304,-0.22936822959664
-0.108690568496086,0.0601241569420719,-0.205742270946449,-0.0426173136669247,-0.389243069294007,-0.303032176651829,-0.69935324488994,-0.219338087368241,-0.0401442356831485,0.0557819068782491,0.431115291618707,-0.0562342731551077,0.540212060802863,0.540211779438312,0.0332940408221716,-0.0483433308962045,0.0162774087354166,-0.0271111395191728,-0.0343175453589503,0.0257905475134344,0.478451508202757,0.666414486324706,0.172344326164252,0.168328921291555,1.61628086341953,0.0371125349180931,0.291991419026813,0.0666424791777842,-0.181068854780542,-0.0321279121602601,-0.259909617485687
-0.106555236412399,0.0550389790056523,-0.230819691476197,-0.0675460780168906,-0.381466645382947,-0.144956505910448,-0.554431607872175,-0.26299683396845,-0.0590099967637958,0.0464425545894335,0.400801545341934,-0.055388970357635,0.502438686979022,0.50243833161751,0.0207526095818326,0.123252037700957,0.00239922075438309,0.00836295691575968,-0.0266966182363625,0.068839219614992,0.471463481198209,0.732177997620064,0.152906322459793,0.146388397459669,1.7003668573977,0.0554311151772191,0.283456604583209,0.0532762062422098,-0.157030122971845,-0.0391337369745229,-0.261880269860193
-0.103525745429435,0.0558639161153073,-0.247172898812222,-0.080532631989358,-0.39452296076063,0.0531328966070039,-0.369166607992526,-0.309963804811997,-0.0829501808087412,0.0408961151846481,0.3654257794233,-0.0554336088475374,0.459184120918837,0.459184168804034,0.0101349799948568,0.294090447275752,-0.012028446194312,0.028263170161848,-0.023452287292324,0.0955674378051466,0.468444834941047,0.802206695882477,0.138858243707121,0.127343163852592,1.78317687319487,0.0622870508707419,0.273112032437675,0.0468876941355945,-0.143497416684718,-0.0458730329120925,-0.250444006936868
-0.100981169595882,0.0676718239200163,-0.264758795020741,-0.0988672548989208,-0.368342323023285,0.288954026125158,-0.160199449051527,-0.358199855198618,-0.101316398540619,0.0200356951075639,0.319167485636615,-0.0565286375466818,0.422752222023474,0.422751311967092,0.00118835140532692,0.46087755230578,-0.0276888418843716,0.0330345982460694,-0.0282945730945736,0.120413692353049,0.461611090884322,0.880472697364242,0.114421974254396,0.117205951170859,1.86690340779048,0.0664374335547381,0.260825158416947,0.0354635435951164,-0.145947795412449,-0.0524928179426263,-0.241539804812464
-0.100265977934889,0.0733192529665672,-0.277939457663991,-0.11641502782049,-0.334014463335846,0.539704510851702,0.0335992522347643,-0.404150633325172,-0.113003752473796,-0.00983163220484034,0.279102554985181,-0.0587492628467535,0.395469039212133,0.395469414913456,-0.00647649990850107,0.611462707288723,-0.0453881957259533,0.0253976172110001,-0.0274361487849267,0.144034213802482,0.457836128352326,0.974115550844431,0.0928281076312069,0.104832445411122,1.94944230102527,0.0729056309794296,0.247250801652002,0.0219754487254864,-0.150811591109687,-0.0589360120331161,-0.249786019712095
-0.0996084502968248,0.0697225180544567,-0.276382480153798,-0.121784442613429,-0.321653138455081,0.768429470935624,0.182302263722323,-0.442765023285853,-0.119455044613906,-0.0295955012885346,0.249004618954127,-0.0620866748216641,0.36878008097548,0.368779983527067,-0.0132458929288249,0.713815995305433,-0.0659386781148161,0.00967179797829198,-0.0251874688631342,0.154169671109214,0.454037398710694,1.07166938453765,0.0802755917258013,0.0871105135266786,2.02084960432424,0.0811168715818897,0.241664851298211,0.0135880558301452,-0.164396958129181,-0.0650191308460874,-0.270498726142587
-0.100546413572081,0.0842228352314343,-0.260418233384866,-0.122656683493723,-0.289285715119293,0.972552191952883,0.250520501999487,-0.468334977823731,-0.135559287383562,-0.0440517937205326,0.227454412705119,-0.0664124147308374,0.335965166635348,0.3359649736989,-0.01961465405484,0.77041526969453,-0.090081168165706,-0.00924044614858755,-0.0191520223792781,0.154825679158159,0.450417484326582,1.16584576561401,0.0763199655934653,0.0739658340860855,2.07773409338637,0.0879987046040316,0.237415960146682,0.00641426362216297,-0.177568539612017,-0.0705222748326288,-0.291090801851005
-0.0987401675136657,0.0996968277361364,-0.243753308470949,-0.123593213840828,-0.221099351251473,1.1228280666875,0.175685680251985,-0.47587509429343,-0.154397152844385,-0.0617114504701037,0.194246125307822,-0.071486848758882,0.300272279935364,0.300272521082839,-0.0263272064443138,0.800797680893646,-0.118488503823759,-0.0269197476454894,-0.0109691653115776,0.142057261194409,0.44752352216835,1.24999003368497,0.0704605572296628,0.0687062907386879,2.1327612067156,0.0876606911320757,0.234392029582489,0.00806635057703417,-0.194055132529045,-0.0772665923392612,-0.309204139757984
