subj1_trial6,subj2_trial6,subj3_trial6,subj4_trial6,subj5_trial6,subj6_trial6,subj7_trial6,subj8_trial6,subj9_trial6,subj10_trial6
-8.47049485573961,11.151708922387,7.52501959263589,-3.19978607426804,0.823891084729257,0.590686183644516,-10.6261219734855,-0.76034717031731,-9.9044574207739,29.9636054104806
1.39861958751415,19.0436194336622,7.21241732015046,-4.50062713406327,0.994830950231929,-1.49590149914331,-5.54285307541346,-3.49699384195358,-8.44552089734798,29.5992583230385
9.86454197912525,25.5851460488903,6.86159841555765,-5.7268645350246,1.10156699040804,-3.53392953134304,-0.771596114996924,-5.76910611592634,-6.61480583876406,29.0394493782893
17.0088548231485,30.861064697503,6.47734463514463,-6.86573162770821,1.14978186284816,-5.51351998292809,3.68576440607208,-7.59489159182264,-4.46136675062432,28.300939813607
22.9131406238908,34.9561513089993,6.06443773515244,-7.90446176258992,1.14515822514521,-7.42479492381561,7.82734398610889,-8.9925578691732,-2.0342581386603,27.4004908661252
27.6589818844411,37.9551818125542,5.62765947204514,-8.83028829053369,1.09337873488067,-9.25787642419473,11.6512581233935,-9.98031254778098,0.617465492021643,26.3548637741388
31.327961113514,39.9429321388392,5.17179160125649,-9.63044456061058,1.00012604968898,-11.0028865529981,15.1556223163692,-10.5763632261913,3.44474963342685,25.1808197705787
34.0016607947672,41.0041782118597,4.70161588280946,-10.2921639298776,0.871082826968574,-12.649947384755,18.3385520627522,-10.7989175085513,6.39853979042603,23.8951201122672
35.7616635205401,41.2236959845351,4.22191405682166,-10.8026797207534,0.711931725141665,-14.1891809697199,21.1981628634114,-10.666182974711,9.42978141208723,22.5145259524003
36.689551420975,40.6862612868203,3.73746794806327,-11.1492254029647,0.528355398276462,-15.6107094613817,23.7325702058096,-10.1963673078491,12.4894201847936,21.0557988848714
36.8669085622696,39.4766504637451,3.25305902671135,-11.3190338291934,0.326036518679326,-16.9046545808005,25.9398896335634,-9.40767775832183,15.5284008008612,19.5356986575774
36.3753109976267,37.6796377285347,2.77347023054162,-11.2993404059626,0.11065768317209,-18.0611398387836,27.8182364578803,-8.31832336786071,18.4976720668756,17.9709926586709
35.2963676230061,35.3800060320129,2.3034784821027,-11.0773700723988,-0.11209820203598,-19.0702814105251,29.365726942539,-6.94650583591147,21.3481659263205,16.3784169612899
33.7115538040774,32.6625028001526,1.84788516032511,-10.6403903253996,-0.336549488626165,-19.9222252959546,30.5804734784062,-5.31045671378463,24.0308828837587,14.7748349574501
31.7028841317961,29.6120189162488,1.41139288377983,-9.97549680402919,-0.557009448635347,-20.6069970560253,31.4606040960369,-3.4282870042601,26.4965465787256,13.1765958969595
29.3502082681275,26.3128692985516,0.999100782794484,-9.07047513726084,-0.767811748302453,-21.1151058006604,32.0041840343928,-1.31859169893528,28.696992232762,11.6021132528732
27.6534399945314,23.1169008054673,0.465175217395416,-7.58067388205625,-0.947915817382535,-21.2193664301259,32.2053129057775,1.23927340208026,30.0750317443736,9.24111244058362
25.6177654098814,19.9126708363077,0.0739690826508308,-5.68907318079723,-1.07321814072594,-21.102650521828,31.9189332660352,4.11104037018058,31.0001841614707,7.32419294802452
23.2953840826729,16.7935742261291,-0.181929916185549,-3.39795550428665,-1.126715443909,-20.7542037115278,31.1618045922715,7.26016916340202,31.4620172020467,5.9127852159241
20.7701350314635,13.8349235356997,-0.319422030370868,-0.727424049296008,-1.1125808716256,-20.1652089678268,29.9729474614986,10.6312699622767,31.464441561719,4.99641089005883
18.1385107943742,11.0998546947379,-0.364106496457508,2.28888758530122,-1.05256754067265,-19.3406443918453,28.4079091884364,14.1438505310222,31.0097864387405,4.49561455119745
15.5015195486307,8.64203058108631,-0.349344391369977,5.59595283400265,-0.968139935118375,-18.3077489480176,26.5358619023483,17.6907813295084,30.0953030569047,4.27366458104144
12.9611657479909,6.49925929732828,-0.30705211417341,9.11255851326437,-0.868812070147173,-17.10369198634,24.428446210972,21.1372878062654,28.7423389945133,4.16762358827547
10.6085206581624,4.68890411589434,-0.260849558550832,12.7373005454108,-0.751034608641276,-15.7727218810157,22.1517989498036,24.3390018369105,27.0072256557123,4.02877638521885
8.51867490134719,3.21015038716784,-0.221912232802619,16.3583310077869,-0.610143943950865,-14.3652428839731,19.7708463508331,27.1634381556165,24.9600175791954,3.75918801840134
6.75424903770801,2.04532994035758,-0.191712181900463,19.8668923068241,-0.446315445072648,-12.9405293033571,17.3568333436819,29.5128746925939,22.6653910146574,3.3258673749288
5.35724845696023,1.15398913728447,-0.168977508459793,23.1649650913456,-0.262601245036762,-11.5575789416787,14.9808302499581,31.3251787726667,20.1893381882575,2.75867960841017
4.33254217615419,0.474996825375574,-0.156123521652667,26.1642433859939,-0.0669736262408048,-10.2747264984338,12.6998495811006,32.5721642619967,17.6145157965187,2.12409924921772
3.64483653727421,-0.0589961635826077,-0.155205160341067,28.7870583198745,0.12516286151108,-9.14182471544913,10.5629656319158,33.2531061900935,15.0417517198032,1.4910260139098
3.22410055055439,-0.496109118704899,-0.167242990877273,30.9643450947188,0.289168853680818,-8.19156111038119,8.62299075294479,33.3912526931353,12.5801501937454,0.908101836319384
2.97842200861899,-0.850342610057136,-0.1909570309559,32.6379187666921,0.393776319185899,-7.43281136330154,6.93000810514279,33.0201703922662,10.3350733257086,0.401408354063155
2.81140289386912,-1.11151711796692,-0.222704696177589,33.7692190134063,0.415007772120649,-6.88184912286061,5.52053217031923,32.1825022671918,8.39394802667758,-0.0165373357561159
2.63773878128169,-1.26946725937984,-0.257091547821362,34.336257705124,0.347711287150171,-6.56901546814536,4.40618936206187,30.9224521019769,6.80760741485147,-0.340946736955763
2.39199684557988,-1.33341331896655,-0.283869374184276,34.3233457032989,0.182003210768656,-6.49835306663913,3.57452797805671,29.2850630227924,5.58358110868314,-0.575021944253867
2.0412409372999,-1.3287864492678,-0.295213892915266,33.7243783539839,-0.113003832483067,-6.62428083165157,2.99308562281575,27.3143094054178,4.69280906272076,-0.727608951574527
1.5980180025836,-1.28389068474456,-0.291712481207137,32.5561743803504,-0.573124416271026,-6.90592738883932,2.60960452128776,25.0631278929899,4.08030829484381,-0.81528369690934
1.10909123797172,-1.21755827504853,-0.283930836216312,30.869131047089,-1.23078756338147,-7.3369130133562,2.3532395571635,22.5950495603256,3.66721164610277,-0.857041165114688
0.622392622929627,-1.13513301182128,-0.285770427247711,28.7479313514274,-2.11629362083059,-7.90450402708411,2.14226037447847,19.9851662580735,3.35632062237635,-0.870333786558039
