subj3_trial2,subj3_trial3,subj3_trial4,subj3_trial5,subj3_trial6,subj3_trial7,subj3_trial8,subj3_trial9,subj3_trial10,subj3_trial11,subj3_trial12,subj3_trial13,subj3_trial14,subj3_trial15,subj3_trial16,subj3_trial17,subj3_trial18,subj3_trial19,subj3_trial20,subj3_trial21,subj3_trial22,subj3_trial23,subj3_trial24,subj3_trial25,subj3_trial26,subj3_trial27,subj3_trial28,subj3_trial29,subj3_trial30,subj3_trial31,subj3_trial32,subj3_trial33
-11.6560195756304,-1.28346220936389,-12.5977303049411,0.50999422036966,8.46249453462526,0.324565071946118,-0.344865100433523,-4.64973755236102,-1.76455247899839,0.289069195800924,0.341524542591297,-0.141766177172573,1.25840402444272,0.179213715490029,-7.28783928023672,-1.57553258051395,2.80441141537763,-4.91288792902958,-1.42677642414029,-0.00992940868285871,-8.3139096241337,-0.110909685155781,-0.353879990126524,0.356221925971713,0.64582012584749,-0.192386098559491,1.40829536320321,-0.224662646047207,-7.83026417216412,2.04272113248195,-0.172035405609923,0.796332930169558
-9.59721103825288,4.2043678650455,-6.46229353906035,0.824077481179327,6.76447824953859,0.461194397961525,-0.370319775129745,-2.92801804307078,-1.8179304385898,0.176039219655733,-0.641208214643171,-1.56635712401557,1.56242903007322,0.135661280080255,-11.2072795130478,1.88546956776836,2.97516014955063,-3.83843820315725,-4.5341124948043,-0.0489719623819153,-7.11489662978473,0.00545118701508902,-0.175813352013155,0.256598215782066,3.28694188450815,0.522554773578643,1.54586125868958,2.92144229102458,-10.1496573019628,-0.0662976690428687,-0.0682631349413286,0.889905978293367
-7.73421749590806,8.61333725846887,-1.24630285294743,1.12559491662575,4.97823219068909,0.579995775286877,-0.316752325396788,-1.4353785039524,-1.70080801623342,0.087341838140003,-1.43608522236969,-2.68964119466257,1.92811113770761,0.0960245447896981,-14.3871392150592,4.74594414513746,3.08511934107915,-2.87134673869377,-7.2653587214589,-0.0804469122923056,-6.00190992744438,0.103895969266766,-0.0260009840869724,0.200379416739795,5.25006831634796,1.32468820305854,1.64633829628723,5.49130682590896,-11.9043889658748,-1.78363486543792,0.0158163714972816,1.05217881833784
-6.05855026548662,12.0222593740417,3.10709972475607,1.41508638872131,3.12456069384488,0.68225600162852,-0.190696983569817,-0.158684010770657,-1.43041033408289,0.0210001265047624,-2.05615737411573,-3.53416244345974,2.34277818098545,0.0604568469420714,-16.8722334268093,7.039389040447,3.1392347931139,-2.00694700660115,-9.63440448852562,-0.104496082927091,-4.97268654225537,0.185526596358541,0.0990971418974213,0.185078464921141,6.58639173810136,2.19289229673173,1.71239371415423,7.52456875363381,-13.134902171837,-3.13676416737896,0.0816808496590921,1.2752415172679
-4.5617206637686,14.5099476151374,6.65477216559658,1.69309175953177,1.2242680947381,0.769261874690204,0.00131201804814732,0.915200360774362,-1.02396251429651,-0.0249628400091109,-2.51447556343543,-4.12246492481149,2.7937579934966,0.0291115238586194,-18.7073771887822,8.79930214254603,3.14245230881246,-1.24057247778929,-11.6551391804271,-0.121261298794225,-4.02496349928969,0.25144500305456,0.203021054202064,0.208208296402887,7.34710446659606,3.10604516136917,1.74669475044412,9.06086586931423,-13.8816399277679,-4.15315928562062,0.130808035501076,1.55118414206195
-3.23524000806863,16.1552153839799,9.45357244021196,1.96015089086512,-0.701841270725333,0.842300192188231,0.252740446998805,1.79940953466981,-0.498689679009821,-0.0525239861116898,-2.824090683754,-4.47709269284073,3.26837840907114,0.00214191287252245,-19.9373855417254,10.0591813403057,3.09971769129922,-0.567556623419778,-13.3414521815805,-0.130884384426345,-3.15647782396107,0.302753124095506,0.289310781008592,0.267281847259207,7.58339881820895,4.04302490413105,1.75190864333235,10.1398359676439,-14.185045241674,-4.86029393053627,0.164675664961898,1.87209675963333
-2.07061961323172,17.0368760881026,11.5603585234375,2.21680364571997,-2.63296306744215,0.902657751780913,0.557054071541159,2.50707843634778,0.128183049536412,-0.0636602367396413,-2.99805362909232,-4.62058980297082,3.75396726042935,-0.0202986487381841,-20.6070735251691,10.8525245224951,3.01597674385193,0.0167670865083709,-14.7072328764286,-0.13350716424205,-2.36496654010451,0.340552894330456,0.361506350870059,0.359812053576318,7.34646711139973,4.98270963037958,1.73070263089301,10.8011168452633,-14.0855611211557,-5.28564181426067,0.184761474064799,2.23006943719601
-1.05937080510328,17.2337431113895,13.0319883714119,2.46358988179175,-4.54829295673398,0.951621351384865,0.907718656739157,3.05134198480415,0.839430549570078,-0.0603485158203189,-3.04941529081794,-4.57550030483256,4.23785238523485,-0.0380568234498309,-20.761256184066,11.2128295783383,2.89617526906515,0.517065176817871,-15.7663706492997,-0.129271463167903,-1.64816667858715,0.365946248125671,0.423147790685139,0.483311851386798,6.68750165535064,5.90397745348556,1.68574395165186,11.0843462901413,-13.6236305756226,-5.45667664108279,0.192543198456302,2.61719224062474
-0.193004861815175,16.824629940303,13.9253200213688,2.70104947977793,-6.42702661542913,0.990477787796333,1.2981999815151,3.4453351269515,1.61782769728636,-0.0445657516589049,-2.99122657180708,-4.36436827318162,4.70736159970991,-0.0509792748041705,-20.4447485398486,11.173594395085,2.74525907249675,0.938004194791758,-16.532754885019,-0.11831910392721,-1.00381523977463,0.380035121941584,0.477775134528256,0.635294176955879,5.65769479948423,6.78570645208304,1.61969984217537,11.0291621278596,-12.8396966066361,-5.40087214932227,0.189498575416914,3.02555524160311
0.536966735586634,15.8883496250633,14.2972111656655,2.92972222255402,-8.24835965440984,1.02051386257621,1.72196376585508,3.70219269097941,2.44614937752504,-0.0182888539427412,-2.83653832599244,-4.0097376759237,5.14982281126156,-0.0589126618119754,-19.7023657139753,10.7683168683824,2.56817394710241,1.2842505921948,-17.0202749662978,-0.100791918613186,-0.429649353748088,0.383921443332638,0.528928385957118,0.813271965559377,4.3082387220908,7.60677485253311,1.5352375473626,10.675202024041,-11.7742022491351,-5.14570193257451,0.177105335278208,3.44724848711115
