subj1_trial15,subj2_trial15,subj3_trial15,subj4_trial15,subj5_trial15,subj6_trial15,subj7_trial15,subj8_trial15,subj9_trial15,subj10_trial15
0.102889115179743,0.0834496951469715,-0.0187830824335814,-0.265342883440816,0.0137250959516763,-0.389632111943736,-0.204854688898753,-0.21947828346554,-0.0229735415490302,-0.161866419834923
0.00145383545445768,0.0325464659886476,-0.0203380316001042,-0.28831497698588,0.0273870070424385,-0.448007468080826,-0.189972225312872,-0.254735269759729,-0.021201412647293,-0.189922956541736
-0.0412007620309574,0.00934173870414982,-0.0208144934213998,-0.313168367048685,0.0364134508050502,-0.471663173156415,-0.180558631583808,-0.283330395354374,-0.019330527921294,-0.207115592466162
-0.0488276822524986,0.00411178560450032,-0.0203792514279952,-0.336796610800533,0.0437302791514422,-0.475795889562577,-0.175698346010502,-0.30568576565728,-0.0170201288279651,-0.215243989555886
-0.045179930186162,0.00713287900072132,-0.0191990891504176,-0.356093265412724,0.0522633439935454,-0.475602279691387,-0.174475806891891,-0.322223486076247,-0.0139294568242383,-0.216107809758595
-0.0471890023988675,0.0105836804194825,-0.0174519710386983,-0.369481363834351,0.0631977644646026,-0.481390887477037,-0.17548389135041,-0.334526695768851,-0.0097617359483942,-0.21277417183497
-0.0485874071451018,0.0116178466001917,-0.0153423142072557,-0.379397853362433,0.0728582230569372,-0.485110686773404,-0.176875830676198,-0.346557179902135,-0.00433131779083073,-0.209590872610078
-0.0544733099882641,0.00245927665106863,-0.012994228839075,-0.381661192428375,0.0839185915041138,-0.484205088162852,-0.18102128903056,-0.353660139742492,0.00242874306205489,-0.202055389007104
-0.0640308082141368,-0.00791174741673221,-0.0104734787430295,-0.375609304116099,0.0954818353098152,-0.485724617783768,-0.186021985962255,-0.352019634485179,0.0101992044908745,-0.199420003370213
-0.0697848074396929,-0.0117777317132642,-0.00786334476256863,-0.364048341180901,0.107173822380144,-0.481295197621329,-0.194061066483796,-0.346570006573278,0.0208929406469453,-0.189619248624824
-0.0875824061394969,-0.00846880353529351,-0.00526532067436773,-0.350351202724286,0.123387310442059,-0.472769447434035,-0.202134911111864,-0.338054301095638,0.0306781518586516,-0.177931020160567
-0.119375749401696,0.00681658615121814,-0.00274181326880164,-0.33464438895865,0.132652669382523,-0.458826777547924,-0.208105860177978,-0.336403333554388,0.0385492508883511,-0.17287495030428
-0.164808197089168,0.0346986027736218,-0.000249027998447439,-0.310656469102611,0.110100422987255,-0.438868004163104,-0.215469697563023,-0.334919870977817,0.0457169907176833,-0.173599877833388
-0.226371946465876,0.0671674406041217,0.00237066643442037,-0.278584002183587,0.0910597151412625,-0.420146374358921,-0.224737045751501,-0.32712806411765,0.0511501422176373,-0.178196510194825
-0.293479814087002,0.0908925517338902,0.00531790560616372,-0.237700342242497,0.0926842982701128,-0.400392620758538,-0.235813072486283,-0.319083792276155,0.0500398738194709,-0.180005889230572
-0.360590739114002,0.0966781258861745,0.00874576306950996,-0.192658541156434,0.0869315594949316,-0.379635263247643,-0.246431853495581,-0.310237648587878,0.0441567108633956,-0.184109687170218
-0.428752062611715,0.0832222900521202,0.0127077313323655,-0.147093365176023,0.087719694740361,-0.357492999696397,-0.256465111397485,-0.299487955545918,0.0359658943145279,-0.189149008741055
-0.493104876976123,0.0541865938719993,0.0173362791543277,-0.0984031257759002,0.0940502027097841,-0.336306923423415,-0.266957491820911,-0.284511625946657,0.032810458844224,-0.195767322516035
-0.546858003726758,0.00718966502658469,0.0240418730010669,-0.0491377749254109,0.099126127798943,-0.320192429954572,-0.278370031945598,-0.265489644881148,0.0412233983146383,-0.203027220160075
-0.583213582860273,-0.0592154014870791,0.0270398607113404,-0.00905609412411187,0.100727208538109,-0.307994484961205,-0.290578603540641,-0.247755108450244,0.0589605061897842,-0.207054565985229
-0.603794202703472,-0.144643524735165,0.0230817341948893,0.0167081944469311,0.0938315560180292,-0.29870370289791,-0.300324467094177,-0.231808115683882,0.0830605214629724,-0.20899870534881
-0.614419188423469,-0.238771790208442,0.0273972943110165,0.0294141073208953,0.0808714528043191,-0.28926834802885,-0.308745846957264,-0.216650767440494,0.110973491369254,-0.2125077289453
