subj1_trial28,subj2_trial28,subj3_trial28,subj4_trial28,subj5_trial28,subj6_trial28,subj7_trial28,subj8_trial28,subj9_trial28,subj10_trial28
0.00213238287139003,-0.00411911316013715,-0.0854466491127135,0.0076801082533784,0.0142054373183974,0.0137699177042573,0.169071633209825,-0.100805900091214,0.00843550017494077,-0.0916244018325575
0.00203343269531768,-0.0077824294212417,-0.0637641219331194,0.00528312084956061,0.0122003543403968,0.0468355723932988,0.145047040880658,-0.105353851304324,0.00431421342824718,-0.0642865590866453
0.00209669416697436,-0.0112268610213598,-0.0469959089584185,0.00354427723484894,0.0104434141670553,0.0685166530013512,0.138267729356949,-0.108731084889941,0.00231464431434306,-0.0485682557643181
0.00227420675333713,-0.0147614704940427,-0.0354790436017909,0.00236389907678827,0.00893446422277544,0.082058679017609,0.141702382223597,-0.110994460745963,0.00137654541799609,-0.0407243149558002
0.00251800992138305,-0.0186953203728421,-0.0295505592764171,0.00164230804292347,0.00767335193195996,0.0907071699312664,0.1483196830655,-0.112200838770289,0.000439669323973918,-0.037009559751316
0.00278886483112053,-0.0233157101237072,-0.0292987214067199,0.00127725720121706,0.00664515928926262,0.0966010701237921,0.151971394721492,-0.112940690880157,-0.000863739694924857,-0.0328714457555032
0.00308262385500865,-0.0291303783440903,-0.0334590495748403,0.00115801455584738,0.00577521499976321,0.0975047039300652,0.151536713830832,-0.114728356887775,-0.00125370864569279,-0.0248060093729591
0.00339639253314058,-0.0367688064108605,-0.0394871545789686,0.00117735028246165,0.00498397019283827,0.0924834871120714,0.151068613387701,-0.115825757856251,-0.0029015448391912,-0.0217887307450383
0.00370960745078864,-0.043273650939421,-0.0459568501787832,0.0012228797337844,0.00422536178977309,0.0868682040845094,0.150815881399382,-0.11811028835607,-0.00486861306245293,-0.0197607015650877
0.00400712583624127,-0.0475344028923844,-0.0516589401479217,0.00118928341232785,0.00349505250653664,0.083748304142949,0.152348053661247,-0.119285369296382,-0.00339020160401703,-0.0196376449328129
0.00430087907456583,-0.0482306013535248,-0.0545546601578929,0.00100362325494634,0.00280683945766394,0.084178186703255,0.153375209319419,-0.116773975772341,-0.00066593632986691,-0.0204328076557324
0.00461844738081046,-0.0490728032086096,-0.0548208459312577,0.00060723277658701,0.00216794847448312,0.0861489298235723,0.154934274930774,-0.116004564492802,0.00190673526172103,-0.0214169291473586
0.00499144535585925,-0.0517051314815327,-0.0532170667522432,-0.000403316022345155,0.00158410228192422,0.08987486839819,0.155904148749448,-0.115002333930419,0.0059077568303361,-0.0216347580867953
0.00544328495800136,-0.0551842094540351,-0.0484720005550227,-0.00099102862942946,0.00105786181420185,0.0934850305758666,0.153597716527178,-0.115312240911151,0.00621174740109092,-0.0193810483335546
0.00597326719502268,-0.0622212326231247,-0.0437971939539548,-0.000442724156162629,0.000594283088344056,0.0952271909066408,0.152585933070361,-0.117521489396894,0.00342403773809792,-0.0177621219013563
0.00655349985807834,-0.0669982637169753,-0.0384047958203834,-0.00111987992705705,0.000217003166513988,0.0994163360752555,0.153852849388198,-0.117603982142017,-0.00255344825864426,-0.0152791819560336
0.00714298658002491,-0.0676188240088963,-0.034938718119656,-0.00611420258968819,-2.73895423917704e-05,0.106162699494818,0.154918510160666,-0.115093238475432,-0.0100670558427065,-0.0138128187998725
0.00770558895923059,-0.0668513171446521,-0.0322939488859535,-0.0073056447200757,-0.000111459623825954,0.108240817219065,0.155187908100411,-0.111580266346666,-0.0137455180321722,-0.0132834955437985
0.00822506802091195,-0.0684447016859671,-0.0308665331708277,-0.00520533957747017,-6.07475194284851e-05,0.107124492318457,0.153857309925757,-0.10827236686543,-0.0166201753489904,-0.0105718837965771
0.00870993561566985,-0.0732114215200482,-0.0312553522828673,-0.0041673003732561,7.64480999663751e-05,0.104373392295818,0.150748974616081,-0.104902990062764,-0.0262059987567777,-0.00634511250353554
0.00920339836392957,-0.0782018127972326,-0.0284357608760418,-0.00160182938543197,0.000255414452093643,0.0961932363816468,0.143741014799413,-0.102533726106711,-0.0349546980676983,-0.00177901053905656
