Trial,Time_s,Predicted_RY_Moment
1,2.73,-0.568198502063751
1,2.74,-0.568155288696289
1,2.75,-0.569174885749817
1,2.76,-0.568462014198303
1,2.77,-0.563984096050262
1,2.78,-0.555606245994568
1,2.79,-0.544000089168549
1,2.8,-0.529673397541046
1,2.81,-0.514194071292877
1,2.82,-0.50016462802887
1,2.83,-0.489613443613052
1,2.84,-0.482935756444931
1,2.85,-0.479685753583908
1,2.86,-0.479142487049103
1,2.87,-0.48056635260582
1,2.88,-0.48359477519989
1,2.89,-0.487733036279678
1,2.9,-0.491537392139435
1,2.91,-0.492943614721298
1,2.92,-0.490717977285385
1,2.93,-0.485852807760239
1,2.94,-0.481571882963181
1,2.95,-0.482142597436905
1,2.96,-0.49114590883255
1,2.97,-0.508424460887909
1,2.98,-0.529267489910126
1,2.99,-0.548159003257751
1,3,-0.561969637870789
1,3.01,-0.570717930793762
1,3.02,-0.577592670917511
1,3.03,-0.588220417499542
1,3.04,-0.607109606266022
1,3.05,-0.62966912984848
1,3.06,-0.641602516174316
1,3.07,-0.642152190208435
1,3.08,-0.638306260108948
1,3.09,-0.633099317550659
1,3.1,-0.626826703548431
1,3.11,-0.618791997432709
1,3.12,-0.608299076557159
1,3.13,-0.595264315605164
1,3.14,-0.579959273338318
1,3.15,-0.561200380325317
1,3.16,-0.535311460494995
1,3.17,-0.502269744873047
1,3.18,-0.469474524259567
1,3.19,-0.441753745079041
1,3.2,-0.422517746686935
1,3.21,-0.415264695882797
1,3.22,-0.413219720125198
1,3.23,-0.405040085315704
1,3.24,-0.382989495992661
1,3.25,-0.341670542955399
1,3.26,-0.279079854488373
1,3.27,-0.206171318888664
1,3.28,-0.141693770885468
1,3.29,-0.0932326465845108
1,3.3,-0.0547985956072807
1,3.31,-0.0309313479810953
1,3.32,-0.0207545962184668
1,3.33,-0.0156661253422499
1,3.34,-0.0112355211749673
1,3.35,-0.00693384138867259
1,3.36,-0.00314026046544313
1,3.37,-0.00034184186370112
1,3.38,0.00110144284553826
1,3.39,0.00146546144969761
1,3.4,0.00131466204766184
1,3.41,0.0011170954676345
1,3.42,0.00117394118569791
1,3.43,0.00162389641627669
1,3.44,0.00234830658882856
1,3.45,0.00287751737050712
1,3.46,0.00268384511582553
1,3.47,0.00162019324488938
1,3.48,-5.42920352017973e-05
1,3.49,-0.00195104419253767
1,3.5,-0.00375773664563894
1,3.51,-0.00527103850618005
1,3.52,-0.00637580687180161
1,3.53,-0.00702229747548699
1,3.54,-0.00719088781625032
1,3.55,-0.00687459064647555
1,3.56,-0.00610474962741137
1,3.57,-0.0050267050974071
1,3.58,-0.00393140409141779
1,3.59,-0.00314953760243952
1,3.6,-0.00287466240115464
1,3.61,-0.00302828708663583
1,3.62,-0.00328231742605567
1,3.63,-0.00329396151937544
1,3.64,-0.00296728010289371
1,3.65,-0.00248915026895702
1,3.66,-0.00215296284295619
1,3.67,-0.00217384565621614
1,3.68,-0.00261975405737758
1,3.69,-0.00346396397799253
1,3.7,-0.00465528015047312
1,3.71,-0.00611971504986286
1,3.72,-0.0077329259365797
1,3.73,-0.00934434216469526
1,3.74,-0.0108332876116037
1,3.75,-0.0121120670810342
1,3.76,-0.0131249437108636
1,3.77,-0.0138957006856799
1,3.78,-0.0145534919574857
1,3.79,-0.0152985565364361
1,3.8,-0.0163435004651546
1,3.81,-0.0177542585879564
1,3.82,-0.0190417822450399
1,3.83,-0.0199272222816944
1,3.84,-0.020542599260807
1,3.85,-0.0209013875573874
1,3.86,-0.0209360513836145
1,3.87,-0.0205717291682959
1,3.88,-0.0197738278657198
1,3.89,-0.0185672789812088
1,3.9,-0.0170238930732012
1,3.91,-0.0152386948466301
1,3.92,-0.0133143402636051
1,3.93,-0.0113516561686993
1,3.94,-0.00943016447126865
1,3.95,-0.00759128900244832
1,3.96,-0.00584125146269798
1,3.97,-0.00416703335940838
1,3.98,-0.00253690988756716
1,3.99,-0.000893348071258515
1,4,0.000827636802569032
1,4.01,0.00262604490853846
1,4.02,0.00434557907283306
1,4.03,0.00569135975092649
1,4.04,0.00631723459810019
1,4.05,0.00587957259267569
1,4.06,0.00429629255086184
1,4.07,0.00178412569221109
1,4.08,-0.00137792981695384
1,4.09,-0.0046970839612186
1,4.1,-0.00719478167593479
1,4.11,-0.00793213397264481
1,4.12,-0.00741010066121817
1,4.13,-0.00658387178555131
1,4.14,-0.00450841290876269
1,4.15,-0.000215399340959266
1,4.16,0.00499539123848081
1,4.17,0.00816237181425095
1,4.18,0.00934181455522776
1,4.19,0.0105001451447606
1,4.2,0.0129903601482511
1,4.21,0.0168884322047234
1,4.22,0.0211610961705446
1,4.23,0.0245099905878305
1,4.24,0.0261981058865786
1,4.25,0.0264650005847216
1,4.26,0.0262202862650156
1,4.27,0.0263916626572609
1,4.28,0.0272778291255236
1,4.29,0.0282860491424799
1,4.3,0.0287353545427322
1,4.31,0.0284081008285284
1,4.32,0.0267375856637955
1,4.33,0.0231661181896925
1,4.34,0.0183379016816616
1,4.35,0.0134688336402178
1,4.36,0.00958278868347406
1,4.37,0.00724825961515307
1,4.38,0.00661360332742333
1,4.39,0.00715205306187272
1,4.4,0.00720603577792645
1,4.41,0.00327211571857333
1,4.42,-0.00812355428934097
1,4.43,-0.0248386282473803
1,4.44,-0.0420235097408295
1,4.45,-0.0576041154563427
1,4.46,-0.0718701109290123
1,4.47,-0.0853647515177727
1,4.48,-0.0985328480601311
1,4.49,-0.11208962649107
1,4.5,-0.127141207456589
1,4.51,-0.145196378231049
1,4.52,-0.16852442920208
1,4.53,-0.201002702116966
1,4.54,-0.24871289730072
1,4.55,-0.316769331693649
1,4.56,-0.393245905637741
1,4.57,-0.455118149518967
1,4.58,-0.498306125402451
1,4.59,-0.529109060764313
1,4.6,-0.553952574729919
1,4.61,-0.57607764005661
1,4.62,-0.596053659915924
1,4.63,-0.613092660903931
1,4.64,-0.62550163269043
1,4.65,-0.631994247436523
1,4.66,-0.633105397224426
1,4.67,-0.630760252475739
1,4.68,-0.626929044723511
1,4.69,-0.622985601425171
1,4.7,-0.619683623313904
1,4.71,-0.617336928844452
1,4.72,-0.616059124469757
1,4.73,-0.615882992744446
1,4.74,-0.61673903465271
1,4.75,-0.61832320690155
1,4.76,-0.620036661624908
1,4.77,-0.621193468570709
1,4.78,-0.621279537677765
1,4.79,-0.620047211647034
1,4.8,-0.61750203371048
1,4.81,-0.613859534263611
1,4.82,-0.609513282775879
1,4.83,-0.605032563209534
1,4.84,-0.601057529449463
1,4.85,-0.598033010959625
1,4.86,-0.59601491689682
1,4.87,-0.59471184015274
1,4.88,-0.593648433685303
1,4.89,-0.592343330383301
1,4.9,-0.590551793575287
1,4.91,-0.588309288024902
1,4.92,-0.585775673389435
1,4.93,-0.583284914493561
1,4.94,-0.581542372703552
1,4.95,-0.581487536430359
1,4.96,-0.583595097064972
1,4.97,-0.587420165538788
1,4.98,-0.592234075069427
1,4.99,-0.59777158498764
1,5,-0.604085683822632
1,5.01,-0.611183881759644
1,5.02,-0.618953466415405
1,5.03,-0.627156972885132
1,5.04,-0.635335385799408
1,5.05,-0.642715036869049
1,5.06,-0.648306488990784
1,5.07,-0.651289939880371
1,5.08,-0.65155440568924
1,5.09,-0.649915158748627
1,5.1,-0.647570610046387
1,5.11,-0.64525043964386
1,5.12,-0.642777919769287
1,5.13,-0.639603853225708
1,5.14,-0.636196792125702
1,5.15,-0.634448111057281
1,5.16,-0.636064231395721
1,5.17,-0.641356110572815
1,5.18,-0.648744821548462
1,5.19,-0.655573189258575
1,5.2,-0.661078870296478
1,5.21,-0.666111588478088
1,5.22,-0.671375215053558
1,5.23,-0.676827669143677
1,5.24,-0.681848227977753
1,5.25,-0.685731053352356
1,5.26,-0.688023328781128
1,5.27,-0.68843799829483
1,5.28,-0.686580717563629
1,5.29,-0.682513833045959
1,5.3,-0.676647424697876
1,5.31,-0.669280230998993
1,5.32,-0.660684049129486
1,5.33,-0.651410520076752
1,5.34,-0.64214688539505
1,5.35,-0.633359014987946
1,5.36,-0.625165581703186
1,5.37,-0.617312610149384
1,5.38,-0.609230756759644
1,5.39,-0.600225567817688
1,5.4,-0.589699804782867
1,5.41,-0.577749609947205
1,5.42,-0.565554261207581
1,5.43,-0.554623484611511
1,5.44,-0.546304225921631
1,5.45,-0.541738510131836
1,5.46,-0.541332840919495
1,5.47,-0.544568002223969
1,5.48,-0.550756752490997
1,5.49,-0.559453189373016
1,5.5,-0.569220781326294
1,5.51,-0.577426373958588
1,5.52,-0.582893133163452
1,5.53,-0.586106359958649
1,5.54,-0.587827742099762
1,5.55,-0.588727593421936
1,5.56,-0.589153468608856
1,5.57,-0.589134097099304
1,5.58,-0.58853405714035
1,5.59,-0.587031304836273
1,5.6,-0.583980798721313
1,5.61,-0.578542172908783
1,5.62,-0.570234000682831
1,5.63,-0.559409141540527
1,5.64,-0.547280967235565
1,5.65,-0.535108864307404
1,5.66,-0.520660817623138
1,5.67,-0.492903500795364
1,5.68,-0.424764484167099
1,5.69,-0.263315796852112
1,5.7,-0.16503544151783
1,5.71,-0.10076529532671
1,5.72,-0.0663705244660378
1,5.73,-0.0494023375213146
1,5.74,-0.036995816975832
1,5.75,-0.0231205075979233
1,5.76,-0.00893871113657951
1,5.77,0.000615028664469719
1,5.78,0.00666731875389814
1,5.79,0.0100495405495167
1,5.8,0.0110726486891508
1,5.81,0.0107144331559539
1,5.82,0.00999036710709333
1,5.83,0.00929978117346764
1,5.84,0.00882516428828239
1,5.85,0.00863870698958635
1,5.86,0.00864977855235338
1,5.87,0.00872716307640076
1,5.88,0.0087065864354372
1,5.89,0.00826502963900566
1,5.9,0.00697143748402596
1,5.91,0.00461125327274203
1,5.92,0.00149779755156487
1,5.93,-0.00137132511008531
1,5.94,-0.00302072800695896
1,5.95,-0.00352428387850523
1,5.96,-0.00343189528211951
1,5.97,-0.00308330031111836
1,5.98,-0.00272054155357182
1,5.99,-0.0024001975543797
1,6,-0.00209730071946979
1,6.01,-0.00180959806311876
1,6.02,-0.00157427450176328
1,6.03,-0.00146791315637529
1,6.04,-0.00159153062850237
1,6.05,-0.00205794000066817
1,6.06,-0.00292520900256932
1,6.07,-0.0042662937194109
1,6.08,-0.00598609494045377
1,6.09,-0.00769600877538323
1,6.1,-0.00915288459509611
1,6.11,-0.0102117648348212
1,6.12,-0.0108700143173337
1,6.13,-0.0112657956779003
1,6.14,-0.0115891937166452
1,6.15,-0.011972988024354
1,6.16,-0.0124476440250874
1,6.17,-0.0129734957590699
1,6.18,-0.0134907187893987
1,6.19,-0.0139535777270794
1,6.2,-0.0143442433327436
1,6.21,-0.0146521041169763
1,6.22,-0.014837147668004
1,6.23,-0.0148260770365596
1,6.24,-0.0145557066425681
1,6.25,-0.0139776291325688
1,6.26,-0.0128821758553386
1,6.27,-0.0111949779093266
1,6.28,-0.00961975194513798
1,6.29,-0.00877626799046993
1,6.3,-0.00860588345676661
1,6.31,-0.0088257072493434
1,6.32,-0.00919739902019501
1,6.33,-0.00960581749677658
1,6.34,-0.00997101981192827
1,6.35,-0.0101437335833907
1,6.36,-0.0100159160792828
1,6.37,-0.00963105261325836
1,6.38,-0.0091252438724041
1,6.39,-0.00856419373303652
1,6.4,-0.00787990726530552
1,6.41,-0.00695777824148536
1,6.42,-0.00573282828554511
1,6.43,-0.00418986333534122
1,6.44,-0.0022888733074069
1,6.45,2.73305777227506e-05
1,6.46,0.00264295749366283
1,6.47,0.00529473787173629
1,6.48,0.00799534656107426
1,6.49,0.0105985272675753
1,6.5,0.0123179852962494
1,6.51,0.0122929029166698
1,6.52,0.0103974863886833
1,6.53,0.00719935446977615
1,6.54,0.00355981825850904
1,6.55,0.00021882685541641
1,6.56,-0.00242421100847423
1,6.57,-0.00426858430728316
1,6.58,-0.00529447896406054
1,6.59,-0.00539782457053661
1,6.6,-0.00447244988754392
1,6.61,-0.00260238349437714
1,6.62,-0.000147673184983432
1,6.63,0.00248463707976043
1,6.64,0.00505765806883574
1,6.65,0.00746323447674513
1,6.66,0.00965513382107019
1,6.67,0.0115559324622154
1,6.68,0.0130515964701772
1,6.69,0.0140564553439617
1,6.7,0.0144631555303931
1,6.71,0.0140972668305039
1,6.72,0.0129164112731814
1,6.73,0.0112606706097722
1,6.74,0.00951250456273556
1,6.75,0.00786447618156672
1,6.76,0.00674084760248661
1,6.77,0.00677669607102871
1,6.78,0.00814832281321287
1,6.79,0.00973637495189905
1,6.8,0.0105527527630329
1,6.81,0.0098519753664732
1,6.82,0.00728200795128942
1,6.83,0.00392895238474011
1,6.84,0.000692260859068483
1,6.85,-0.00275077787227929
1,6.86,-0.00665885163471103
1,6.87,-0.0106826024129987
1,6.88,-0.0145790325477719
1,6.89,-0.0189671460539103
1,6.9,-0.0248907022178173
1,6.91,-0.0331276394426823
1,6.92,-0.0441374145448208
1,6.93,-0.0581325218081474
1,6.94,-0.0755372270941734
1,6.95,-0.097357340157032
1,6.96,-0.124775432050228
1,6.97,-0.15878127515316
1,6.98,-0.199205100536346
1,6.99,-0.244416430592537
1,7,-0.293102383613586
1,7.01,-0.34269192814827
1,7.02,-0.388000696897507
1,7.03,-0.426048368215561
1,7.04,-0.457391679286957
1,7.05,-0.48371610045433
1,7.06,-0.506365895271301
1,7.07,-0.526415348052979
1,7.08,-0.544839978218079
1,7.09,-0.561568319797516
1,7.1,-0.576009511947632
1,7.11,-0.586999356746674
1,7.12,-0.594153523445129
1,7.13,-0.596591770648956
1,7.14,-0.593304634094238
1,7.15,-0.585385262966156
1,7.16,-0.576104462146759
1,7.17,-0.569353461265564
1,7.18,-0.56725811958313
1,7.19,-0.569480538368225
1,7.2,-0.574738323688507
1,7.21,-0.581116676330566
1,7.22,-0.586715757846832
1,7.23,-0.590169847011566
1,7.24,-0.59092390537262
1,7.25,-0.589428126811981
1,7.26,-0.586886763572693
1,7.27,-0.584677636623383
1,7.28,-0.583873093128204
1,7.29,-0.584838092327118
1,7.3,-0.587101578712463
1,7.31,-0.589786887168884
1,7.32,-0.592298448085785
1,7.33,-0.594767451286316
1,7.34,-0.597720324993134
1,7.35,-0.600925505161285
1,7.36,-0.603076338768005
1,7.37,-0.603346943855286
1,7.38,-0.602061808109283
1,7.39,-0.599796950817108
1,7.4,-0.597118318080902
1,7.41,-0.594736039638519
1,7.42,-0.593282639980316
1,7.43,-0.592959880828857
1,7.44,-0.593686938285828
1,7.45,-0.595463216304779
1,7.46,-0.598195314407349
1,7.47,-0.601203262805939
1,7.48,-0.60368949174881
1,7.49,-0.606012105941772
1,7.5,-0.609349250793457
1,7.51,-0.614370584487915
1,7.52,-0.620863556861877
1,7.53,-0.627922534942627
1,7.54,-0.634416162967682
1,7.55,-0.639543533325195
1,7.56,-0.643067359924316
1,7.57,-0.645183682441711
1,7.58,-0.646238923072815
1,7.59,-0.646336197853088
1,7.6,-0.644687473773956
1,7.61,-0.639298915863037
1,7.62,-0.630828619003296
1,7.63,-0.622755289077759
1,7.64,-0.616806089878082
1,7.65,-0.61319774389267
1,7.66,-0.611457049846649
1,7.67,-0.610612094402313
1,7.68,-0.609633922576904
1,7.69,-0.607990980148315
1,7.7,-0.605924844741821
1,7.71,-0.603778183460236
1,7.72,-0.60085117816925
1,7.73,-0.59637463092804
1,7.74,-0.591443002223969
1,7.75,-0.587854981422424
1,7.76,-0.586523115634918
1,7.77,-0.587329030036926
1,7.78,-0.589327335357666
1,7.79,-0.591749429702759
1,7.8,-0.594218552112579
1,7.81,-0.596094727516174
1,7.82,-0.596680343151093
1,7.83,-0.595710217952728
1,7.84,-0.593310415744781
1,7.85,-0.589896082878113
1,7.86,-0.586235642433167
1,7.87,-0.583383142948151
1,7.88,-0.582320630550385
1,7.89,-0.583401560783386
1,7.9,-0.58639657497406
1,7.91,-0.590968132019043
1,7.92,-0.596696197986603
1,7.93,-0.602948546409607
1,7.94,-0.60885101556778
1,7.95,-0.613529205322266
1,7.96,-0.616068601608276
1,7.97,-0.615874171257019
1,7.98,-0.612744748592377
1,7.99,-0.606941401958466
1,8,-0.599061369895935
1,8.01,-0.589820265769958
1,8.02,-0.579901874065399
1,8.03,-0.569890320301056
1,8.04,-0.560321927070618
1,8.05,-0.551612198352814
1,8.06,-0.54384857416153
1,8.07,-0.536703050136566
1,8.08,-0.529481172561646
1,8.09,-0.521150171756744
1,8.1,-0.510461568832397
1,8.11,-0.496648848056793
1,8.12,-0.480173349380493
1,8.13,-0.461833000183105
1,8.14,-0.441529959440231
1,8.15,-0.418635994195938
1,8.16,-0.391948610544205
1,8.17,-0.347088247537613
1,8.18,-0.253274112939835
1,8.19,-0.162372231483459
1,8.2,-0.103701815009117
1,8.21,-0.0763688385486603
1,8.22,-0.0600119791924953
1,8.23,-0.0408828556537628
1,8.24,-0.0203071609139442
1,8.25,-0.0118259685114026
1,8.26,-0.00724231218919158
1,8.27,-0.0042859548702836
1,8.28,-0.00257065845653415
1,8.29,-0.00170758890453726
1,8.3,-0.00141591602005064
1,8.31,-0.00150273065082729
1,8.32,-0.00186766544356942
1,8.33,-0.00250766612589359
1,8.34,-0.00343139888718724
1,8.35,-0.00458140717819333
1,8.36,-0.00580486841499805
1,8.37,-0.00680461199954152
1,8.38,-0.00719333114102483
1,8.39,-0.00669111125171185
1,8.4,-0.00529497535899282
1,8.41,-0.00325131765566766
1,8.42,-0.00108263012953103
1,8.43,0.000619380851276219
1,8.44,0.00172140065114945
1,8.45,0.00226935651153326
1,8.46,0.00236682244576514
1,8.47,0.00218357262201607
1,8.48,0.00188823451753706
1,8.49,0.00159148406237364
1,8.5,0.00133103993721306
1,8.51,0.00109128782059997
1,8.52,0.000839853484649211
1,8.53,0.000556999468244612
1,8.54,0.000226385920541361
1,8.55,-0.000181498093297705
1,8.56,-0.000694827234838158
1,8.57,-0.001313486834988
1,8.58,-0.002004224807024
1,8.59,-0.00271214265376329
1,8.6,-0.00337619497440755
1,8.61,-0.00395480683073401
1,8.62,-0.00444209901615977
1,8.63,-0.00483998097479343
1,8.64,-0.00513497507199645
1,8.65,-0.00531112402677536
1,8.66,-0.00537274219095707
1,8.67,-0.00534933945164084
1,8.68,-0.00528329331427813
1,8.69,-0.00522331707179546
1,8.7,-0.00522236246615648
1,8.71,-0.00532074505463243
1,8.72,-0.00552350329235196
1,8.73,-0.00580986961722374
1,8.74,-0.0061751096509397
1,8.75,-0.00664808601140976
1,8.76,-0.007253497838974
1,8.77,-0.00796908978372812
1,8.78,-0.00873018801212311
1,8.79,-0.00945539958775043
1,8.8,-0.0100787943229079
1,8.81,-0.010588152334094
1,8.82,-0.0110126817598939
1,8.83,-0.0113754784688354
1,8.84,-0.0116812391206622
1,8.85,-0.0119163719937205
1,8.86,-0.012061445042491
1,8.87,-0.0121378749608994
1,8.88,-0.0122369825839996
1,8.89,-0.0124360760673881
1,8.9,-0.0127109130844474
1,8.91,-0.0128230014815927
1,8.92,-0.0124239362776279
1,8.93,-0.0115927830338478
1,8.94,-0.0104962605983019
1,8.95,-0.00920717231929302
1,8.96,-0.0077653001062572
1,8.97,-0.00619492400437593
1,8.98,-0.0045078401453793
1,8.99,-0.0027119517326355
1,9,-0.000826958159450442
1,9.01,0.0011091164778918
1,9.02,0.00304576382040977
1,9.03,0.00492422934621572
1,9.04,0.00668522389605641
1,9.05,0.00827071815729141
1,9.06,0.00961829349398613
1,9.07,0.0106664439663291
1,9.08,0.0113808140158653
1,9.09,0.0117690749466419
1,9.1,0.0118605857715011
1,9.11,0.0116789769381285
1,9.12,0.0112282587215304
1,9.13,0.0104882717132568
1,9.14,0.00946253072470427
1,9.15,0.00827537570148706
1,9.16,0.00718251848593354
1,9.17,0.00643126992508769
1,9.18,0.00608160579577088
1,9.19,0.00595382694154978
1,9.2,0.00571426609531045
1,9.21,0.00500730238854885
1,9.22,0.00356420874595642
1,9.23,0.00126426829956472
1,9.24,-0.00186136621050537
1,9.25,-0.00569568201899529
1,9.26,-0.0101583553478122
1,9.27,-0.0152123905718327
1,9.28,-0.0205453857779503
1,9.29,-0.02533626742661
1,9.3,-0.0296794064342976
1,9.31,-0.0389680452644825
1,9.32,-0.042696800082922
1,9.33,-0.04549640417099
1,9.34,-0.0484396293759346
1,9.35,-0.0509359501302242
1,9.36,-0.0520876757800579
1,9.37,-0.0515160895884037
1,9.38,-0.0498363375663757
1,9.39,-0.0480652637779713
1,9.4,-0.0466616079211235
1,9.41,-0.0453514084219933
1,9.42,-0.043787557631731
1,9.43,-0.0425356179475784
1,9.44,-0.0430591776967049
1,9.45,-0.0463645495474339
1,9.46,-0.0525060594081879
1,9.47,-0.0610040687024593
1,9.48,-0.071072019636631
1,9.49,-0.0819917693734169
1,9.5,-0.0934390500187874
1,9.51,-0.105637982487679
1,9.52,-0.119744345545769
1,9.53,-0.137811690568924
1,9.54,-0.161737129092216
1,9.55,-0.191616907715797
1,9.56,-0.225656166672707
1,9.57,-0.260640621185303
1,9.58,-0.292017489671707
1,9.59,-0.31856569647789
1,9.6,-0.34198272228241
1,9.61,-0.364060401916504
1,9.62,-0.385511308908463
1,9.63,-0.405726879835129
1,9.64,-0.423700660467148
1,9.65,-0.439182758331299
1,9.66,-0.452355146408081
1,9.67,-0.463237673044205
1,9.68,-0.471841722726822
1,9.69,-0.478271335363388
1,9.7,-0.482665359973907
1,9.71,-0.485203206539154
1,9.72,-0.486221551895142
1,9.73,-0.486356288194656
1,9.74,-0.486340880393982
1,9.75,-0.486547380685806
1,9.76,-0.48699888586998
1,9.77,-0.487821847200394
1,9.78,-0.489250868558884
1,9.79,-0.491222023963928
1,9.8,-0.493303656578064
1,9.81,-0.495131462812424
1,9.82,-0.496749222278595
1,9.83,-0.498359739780426
1,9.84,-0.499954879283905
1,9.85,-0.501416862010956
1,9.86,-0.502853810787201
1,9.87,-0.504548788070679
1,9.88,-0.506372392177582
1,9.89,-0.507321774959564
1,9.9,-0.506068170070648
1,9.91,-0.502186954021454
1,9.92,-0.496510058641434
1,9.93,-0.490453749895096
1,9.94,-0.485420554876328
1,9.95,-0.482185393571854
1,9.96,-0.479233413934708
1,9.97,-0.475015312433243
1,9.98,-0.475309520959854
1,9.99,-0.484042048454285
1,10,-0.495911329984665
1,10.01,-0.506054997444153
1,10.02,-0.513919055461884
1,10.03,-0.520220220088959
1,10.04,-0.525304555892944
1,10.05,-0.529152154922485
1,10.06,-0.531967759132385
1,10.07,-0.534879684448242
1,10.08,-0.539762794971466
1,10.09,-0.547572374343872
1,10.1,-0.557015180587769
1,10.11,-0.565253138542175
1,10.12,-0.569858908653259
1,10.13,-0.570063352584839
1,10.14,-0.566689670085907
1,10.15,-0.561173737049103
1,10.16,-0.554699897766113
1,10.17,-0.547993779182434
1,10.18,-0.541589379310608
1,10.19,-0.536160945892334
1,10.2,-0.532779216766357
1,10.21,-0.532814800739288
1,10.22,-0.537123322486877
1,10.23,-0.544643819332123
1,10.24,-0.552635431289673
1,10.25,-0.559905827045441
1,10.26,-0.567311584949493
1,10.27,-0.574885845184326
1,10.28,-0.581521511077881
1,10.29,-0.586270391941071
1,10.3,-0.58880215883255
1,10.31,-0.589318573474884
1,10.32,-0.588423728942871
1,10.33,-0.586835384368896
1,10.34,-0.585143744945526
1,10.35,-0.58384382724762
1,10.36,-0.583165526390076
1,10.37,-0.582613527774811
1,10.38,-0.58162260055542
1,10.39,-0.58064877986908
1,10.4,-0.580896854400635
1,10.41,-0.583524584770203
1,10.42,-0.589330315589905
1,10.43,-0.598418772220612
1,10.44,-0.609626770019531
1,10.45,-0.62040239572525
1,10.46,-0.62812340259552
1,10.47,-0.63165557384491
1,10.48,-0.631486177444458
1,10.49,-0.629024267196655
1,10.5,-0.625622153282166
1,10.51,-0.621923983097076
1,10.52,-0.617926716804504
1,10.53,-0.613297343254089
1,10.54,-0.607514560222626
1,10.55,-0.599832355976105
1,10.56,-0.58951210975647
1,10.57,-0.57638281583786
1,10.58,-0.56116646528244
1,10.59,-0.54497241973877
1,10.6,-0.52860164642334
1,10.61,-0.512732923030853
1,10.62,-0.498435437679291
1,10.63,-0.487588912248611
1,10.64,-0.482853710651398
1,10.65,-0.485878020524979
1,10.66,-0.495132267475128
1,10.67,-0.506400883197784
1,10.68,-0.515181183815002
1,10.69,-0.518910884857178
1,10.7,-0.515935480594635
1,10.71,-0.503341019153595
1,10.72,-0.47772029042244
1,10.73,-0.43122535943985
1,10.74,-0.343480080366135
1,10.75,-0.232612133026123
1,10.76,-0.136691197752953
1,10.77,-0.0613235346972942
1,10.78,-0.0330596044659615
1,10.79,-0.0262855775654316
1,10.8,-0.0237108394503593
1,10.81,-0.021484237164259
1,10.82,-0.0180022958666086
1,10.83,-0.0150400977581739
1,10.84,-0.0138619523495436
1,10.85,-0.0137917827814817
1,10.86,-0.0126817459240556
1,10.87,-0.0109468260779977
1,10.88,-0.00957462657243013
1,10.89,-0.00880081579089165
1,10.9,-0.00812007952481508
1,10.91,-0.00737734464928508
1,10.92,-0.00677975872531533
1,10.93,-0.0064801829867065
1,10.94,-0.00640123290941119
1,10.95,-0.00635068630799651
1,10.96,-0.00618560845032334
1,10.97,-0.00588798010721803
1,10.98,-0.00552476337179542
1,10.99,-0.00522056827321649
1,11,-0.00504877138882875
1,11.01,-0.00492347404360771
1,11.02,-0.00463267927989364
1,11.03,-0.00399447279050946
1,11.04,-0.0030069078784436
1,11.05,-0.00186984159518033
1,11.06,-0.000910145987290889
1,11.07,-0.000453624379588291
1,11.08,-0.000671921006869525
1,11.09,-0.00147028011269867
1,11.1,-0.00257069664075971
1,11.11,-0.00370703754015267
1,11.12,-0.00471052248030901
1,11.13,-0.00549887912347913
1,11.14,-0.0060528670437634
1,11.15,-0.00640081288293004
1,11.16,-0.00660212058573961
1,11.17,-0.00672127120196819
1,11.18,-0.0068117892369628
1,11.19,-0.00691662356257439
1,11.2,-0.00706127658486366
1,11.21,-0.00724597740918398
1,11.22,-0.0074693514034152
1,11.23,-0.00775430491194129
1,11.24,-0.00813046377152205
1,11.25,-0.00860767718404531
1,11.26,-0.00914524868130684
1,11.27,-0.00970843713730574
1,11.28,-0.0103517221286893
1,11.29,-0.0112055903300643
1,11.3,-0.0123360902070999
1,11.31,-0.0136241093277931
1,11.32,-0.0147848073393106
1,11.33,-0.0155100570991635
1,11.34,-0.0156348589807749
1,11.35,-0.0151904383674264
1,11.36,-0.0143422586843371
1,11.37,-0.0132786827161908
1,11.38,-0.0120553746819496
1,11.39,-0.0107108540832996
1,11.4,-0.00935938395559788
1,11.41,-0.00805987417697906
1,11.42,-0.00685485312715173
1,11.43,-0.00582830933853984
1,11.44,-0.00486865174025297
1,11.45,-0.00374700897373259
1,11.46,-0.00239263870753348
1,11.47,-0.000766676501370966
1,11.48,0.00095522467745468
1,11.49,0.00234872661530972
1,11.5,0.00321603356860578
1,11.51,0.00361685501411557
1,11.52,0.00350984442047775
1,11.53,0.00283842417411506
1,11.54,0.00182005029637367
1,11.55,0.000987942446954548
1,11.56,0.000775105145294219
1,11.57,0.00119539676234126
1,11.58,0.0021387527231127
1,11.59,0.0035999424289912
1,11.6,0.00575022865086794
1,11.61,0.00878526922315359
1,11.62,0.0122415544465184
1,11.63,0.01520661637187
1,11.64,0.0173749215900898
1,11.65,0.0190933104604483
1,11.66,0.0206541810184717
1,11.67,0.0218763444572687
1,11.68,0.0223534051328897
1,11.69,0.0217897202819586
1,11.7,0.0200843121856451
1,11.71,0.0173345692455769
1,11.72,0.0138925611972809
1,11.73,0.010426539927721
1,11.74,0.00769496941938996
1,11.75,0.00572148151695728
1,11.76,0.00332270050421357
1,11.77,-0.000970236724242568
1,11.78,-0.00817345175892115
1,11.79,-0.0181669145822525
1,11.8,-0.0295797642320395
1,11.81,-0.043489433825016
1,11.82,-0.0625978261232376
1,11.83,-0.0864968746900558
1,11.84,-0.111458614468575
