Trial,Time_s,Predicted_LY_Moment
1,10.14,0.00605582538992167
1,10.15,0.00556171825155616
1,10.16,0.0059366668574512
1,10.17,0.00715082138776779
1,10.18,0.00888366252183914
1,10.19,0.0107490113005042
1,10.2,0.0124791488051414
1,10.21,0.013962822034955
1,10.22,0.0150500871241093
1,10.23,0.0154814077541232
1,10.24,0.0152973486110568
1,10.25,0.0148138152435422
1,10.26,0.0141839431598783
1,10.27,0.0135224182158709
1,10.28,0.0129444459453225
1,10.29,0.0124056851491332
1,10.3,0.0117452684789896
1,10.31,0.0108558274805546
1,10.32,0.00977168325334787
1,10.33,0.00862385146319866
1,10.34,0.00752920191735029
1,10.35,0.00653516361489892
1,10.36,0.00562134943902493
1,10.37,0.00474945083260536
1,10.38,0.00390958692878485
1,10.39,0.00309829041361809
1,10.4,0.00235830852761865
1,10.41,0.00182675838004798
1,10.42,0.00163701316341758
1,10.43,0.00179829483386129
1,10.44,0.00215760758146644
1,10.45,0.00250593037344515
1,10.46,0.00275801098905504
1,10.47,0.00292470119893551
1,10.48,0.00293426983989775
1,10.49,0.00257953349500895
1,10.5,0.00171169091481715
1,10.51,0.000407708663260564
1,10.52,-0.00106653466355056
1,10.53,-0.00244443188421428
1,10.54,-0.0036744992248714
1,10.55,-0.00510779861360788
1,10.56,-0.00748642580583692
1,10.57,-0.011485842987895
1,10.58,-0.017157569527626
1,10.59,-0.0243343953043222
1,10.6,-0.0335192680358887
1,10.61,-0.0454340055584908
1,10.62,-0.0592847429215908
1,10.63,-0.0721551701426506
1,10.64,-0.0814160034060478
1,10.65,-0.0861614644527435
1,10.66,-0.0868454575538635
1,10.67,-0.0851259976625443
1,10.68,-0.0833153575658798
1,10.69,-0.083142951130867
1,10.7,-0.0856571346521378
1,10.71,-0.0919798091053963
1,10.72,-0.103914551436901
1,10.73,-0.127546399831772
1,10.74,-0.175554051995277
1,10.75,-0.249088749289513
1,10.76,-0.354575961828232
1,10.77,-0.499471634626389
1,10.78,-0.597517490386963
1,10.79,-0.596017181873322
1,10.8,-0.563803374767303
1,10.81,-0.537175953388214
1,10.82,-0.524398148059845
1,10.83,-0.522858142852783
1,10.84,-0.525974750518799
1,10.85,-0.526671826839447
1,10.86,-0.525267422199249
1,10.87,-0.522713363170624
1,10.88,-0.521868348121643
1,10.89,-0.522273480892181
1,10.9,-0.523838996887207
1,10.91,-0.526186525821686
1,10.92,-0.528263092041016
1,10.93,-0.529264748096466
1,10.94,-0.528858661651611
1,10.95,-0.527189195156097
1,10.96,-0.524913191795349
1,10.97,-0.522926688194275
1,10.98,-0.521705329418182
1,10.99,-0.521050155162811
1,11,-0.520501434803009
1,11.01,-0.519581615924835
1,11.02,-0.517961919307709
1,11.03,-0.515876173973083
1,11.04,-0.514149188995361
1,11.05,-0.513506472110748
1,11.06,-0.513765871524811
1,11.07,-0.514063775539398
1,11.08,-0.513586163520813
1,11.09,-0.512044608592987
1,11.1,-0.509707868099213
1,11.11,-0.507098734378815
1,11.12,-0.504705607891083
1,11.13,-0.502891421318054
1,11.14,-0.501898646354675
1,11.15,-0.501850843429565
1,11.16,-0.502740681171417
1,11.17,-0.504453003406525
1,11.18,-0.506858825683594
1,11.19,-0.50992089509964
1,11.2,-0.51358687877655
1,11.21,-0.517080366611481
1,11.22,-0.519250273704529
1,11.23,-0.520222127437592
1,11.24,-0.520784080028534
1,11.25,-0.521260023117065
1,11.26,-0.521814167499542
1,11.27,-0.522681951522827
1,11.28,-0.524008572101593
1,11.29,-0.525750041007996
1,11.3,-0.527717351913452
1,11.31,-0.529637217521667
1,11.32,-0.531219124794006
1,11.33,-0.532285928726196
1,11.34,-0.53284615278244
1,11.35,-0.533034980297089
1,11.36,-0.533026278018951
1,11.37,-0.532876014709473
1,11.38,-0.532258152961731
1,11.39,-0.530981540679932
1,11.4,-0.529067277908325
1,11.41,-0.52647852897644
1,11.42,-0.522802114486694
1,11.43,-0.516570568084717
1,11.44,-0.50908374786377
1,11.45,-0.504109680652618
1,11.46,-0.501557528972626
1,11.47,-0.499532461166382
1,11.48,-0.496293544769287
1,11.49,-0.491608798503876
1,11.5,-0.485751390457153
1,11.51,-0.479369461536407
1,11.52,-0.472941190004349
1,11.53,-0.466945111751556
1,11.54,-0.462613075971603
1,11.55,-0.461522251367569
1,11.56,-0.46394607424736
1,11.57,-0.468089014291763
1,11.58,-0.47188401222229
1,11.59,-0.474744319915771
1,11.6,-0.477750331163406
1,11.61,-0.482017487287521
1,11.62,-0.486349701881409
1,11.63,-0.489270001649857
1,11.64,-0.491210758686066
1,11.65,-0.493206799030304
1,11.66,-0.495713710784912
1,11.67,-0.498589009046555
1,11.68,-0.501436352729797
1,11.69,-0.503683865070343
1,11.7,-0.504667580127716
1,11.71,-0.503935515880585
1,11.72,-0.501477599143982
1,11.73,-0.497831344604492
1,11.74,-0.493915468454361
1,11.75,-0.490158945322037
1,11.76,-0.485330998897552
1,11.77,-0.476468116044998
1,11.78,-0.460857421159744
1,11.79,-0.438733160495758
1,11.8,-0.41465362906456
1,11.81,-0.389034241437912
1,11.82,-0.359787464141846
1,11.83,-0.330524235963821
1,11.84,-0.306867241859436
1,11.85,-0.288185596466064
1,11.86,-0.272291362285614
1,11.87,-0.258720993995667
1,11.88,-0.248684272170067
1,11.89,-0.243248835206032
1,11.9,-0.241329744458199
1,11.91,-0.240288019180298
1,11.92,-0.238033980131149
1,11.93,-0.234424874186516
1,11.94,-0.230970278382301
1,11.95,-0.228307843208313
1,11.96,-0.223607838153839
1,11.97,-0.212078168988228
1,11.98,-0.190678298473358
1,11.99,-0.160609140992165
1,12,-0.127401798963547
1,12.01,-0.096209742128849
1,12.02,-0.0702380314469337
1,12.03,-0.0504080466926098
1,12.04,-0.0351101383566856
1,12.05,-0.0233031213283539
1,12.06,-0.0144564835354686
1,12.07,-0.00788089260458946
1,12.08,-0.00296017271466553
1,12.09,0.00116301432717592
1,12.1,0.00485765375196934
1,12.11,0.00795001816004515
1,12.12,0.0104509936645627
1,12.13,0.0122795924544334
1,12.14,0.0138574624434114
1,12.15,0.0155902346596122
1,12.16,0.0173130910843611
1,12.17,0.0186597518622875
1,12.18,0.0194158554077148
1,12.19,0.0195428133010864
1,12.2,0.0191378425806761
1,12.21,0.0183448158204556
1,12.22,0.0172504782676697
1,12.23,0.0158456098288298
1,12.24,0.0141022279858589
1,12.25,0.0120948739349842
1,12.26,0.0100478939712048
1,12.27,0.00825847126543522
1,12.28,0.0070001482963562
1,12.29,0.00640979921445251
1,12.3,0.00635217875242233
1,12.31,0.00642546964809299
1,12.32,0.00612987903878093
1,12.33,0.00512842135503888
1,12.34,0.00347843952476978
1,12.35,0.00165930553339422
1,12.36,0.000286366062937304
1,12.37,-0.000329638365656137
1,12.38,-0.000341495266184211
1,12.39,-7.0450572820846e-05
1,12.4,0.000327657209709287
1,12.41,0.000885313143953681
1,12.42,0.00172503862995654
1,12.43,0.0029559729155153
1,12.44,0.00456407433375716
1,12.45,0.00633886596187949
1,12.46,0.00795202888548374
1,12.47,0.00914874486625195
1,12.48,0.00984982773661613
1,12.49,0.0101808505132794
1,12.5,0.0104665262624621
1,12.51,0.0110035538673401
1,12.52,0.0118237603455782
1,12.53,0.0127264801412821
1,12.54,0.0134790120646358
1,12.55,0.0139415701851249
1,12.56,0.01397062279284
1,12.57,0.0134349819272757
1,12.58,0.0122840302065015
1,12.59,0.010619486682117
1,12.6,0.00886750686913729
1,12.61,0.00789687037467957
1,12.62,0.00864659436047077
1,12.63,0.0112229408696294
1,12.64,0.0128217507153749
1,12.65,0.0139134181663394
1,12.66,0.0156792663037777
1,12.67,0.018129276111722
1,12.68,0.0207995772361755
1,12.69,0.0230086371302605
1,12.7,0.0242644976824522
1,12.71,0.0247636660933495
1,12.72,0.0251889210194349
1,12.73,0.0249558035284281
1,12.74,0.0224502515047789
1,12.75,0.0183635018765926
1,12.76,0.0139671908691525
1,12.77,0.0100660948082805
1,12.78,0.00715262396261096
1,12.79,0.00552947586402297
1,12.8,0.00526179419830441
1,12.81,0.00601664930582047
1,12.82,0.00730745727196336
1,12.83,0.00893400236964226
1,12.84,0.0109361559152603
1,12.85,0.0132550830021501
1,12.86,0.015597827732563
1,12.87,0.0175630580633879
1,12.88,0.018540108576417
1,12.89,0.0178019981831312
1,12.9,0.0152601134032011
1,12.91,0.0114282527938485
1,12.92,0.00676075648516417
1,12.93,0.00168284599203616
1,12.94,-0.00395525153726339
1,12.95,-0.0102846892550588
1,12.96,-0.0170761663466692
1,12.97,-0.0239684954285622
1,12.98,-0.0309147704392672
1,12.99,-0.0378615669906139
1,13,-0.0443259030580521
1,13.01,-0.0496755875647068
1,13.02,-0.0537276677787304
1,13.03,-0.0567002482712269
1,13.04,-0.0588119588792324
1,13.05,-0.0600752383470535
1,13.06,-0.0603573434054852
1,13.07,-0.0600212588906288
1,13.08,-0.0604646801948547
1,13.09,-0.0620673038065434
1,13.1,-0.0659807026386261
1,13.11,-0.078224204480648
1,13.12,-0.11483146995306
1,13.13,-0.169723585247993
1,13.14,-0.285338401794434
1,13.15,-0.487090528011322
1,13.16,-0.536099195480347
1,13.17,-0.550100684165955
1,13.18,-0.541573524475098
1,13.19,-0.529480636119843
1,13.2,-0.519319713115692
1,13.21,-0.510055720806122
1,13.22,-0.503585636615753
1,13.23,-0.500491678714752
1,13.24,-0.499933004379272
1,13.25,-0.500742137432098
1,13.26,-0.500940442085266
1,13.27,-0.498235493898392
1,13.28,-0.491945266723633
1,13.29,-0.483345419168472
1,13.3,-0.47439056634903
1,13.31,-0.467461764812469
1,13.32,-0.464107006788254
1,13.33,-0.463503032922745
1,13.34,-0.464201480150223
1,13.35,-0.465943694114685
1,13.36,-0.469001471996307
1,13.37,-0.471703439950943
1,13.38,-0.472864538431168
1,13.39,-0.473039358854294
1,13.4,-0.473000526428223
1,13.41,-0.473051995038986
1,13.42,-0.473299443721771
1,13.43,-0.473850816488266
1,13.44,-0.474965482950211
1,13.45,-0.476846843957901
1,13.46,-0.479386866092682
1,13.47,-0.48224464058876
1,13.48,-0.485009878873825
1,13.49,-0.487267047166824
1,13.5,-0.488644629716873
1,13.51,-0.48886638879776
1,13.52,-0.48786735534668
1,13.53,-0.485956907272339
1,13.54,-0.483803391456604
1,13.55,-0.48214253783226
1,13.56,-0.481473416090012
1,13.57,-0.482035666704178
1,13.58,-0.483903050422668
1,13.59,-0.486998230218887
1,13.6,-0.491082340478897
1,13.61,-0.495801448822021
1,13.62,-0.500766456127167
1,13.63,-0.505614757537842
1,13.64,-0.510053396224976
1,13.65,-0.513850152492523
1,13.66,-0.516772449016571
1,13.67,-0.518556714057922
1,13.68,-0.519008815288544
1,13.69,-0.51816463470459
1,13.7,-0.516282558441162
1,13.71,-0.513631343841553
1,13.72,-0.510452210903168
1,13.73,-0.507120430469513
1,13.74,-0.504093647003174
1,13.75,-0.501690566539764
1,13.76,-0.499957710504532
1,13.77,-0.498631328344345
1,13.78,-0.497307986021042
1,13.79,-0.495706558227539
1,13.8,-0.493750840425491
1,13.81,-0.491501271724701
1,13.82,-0.488984256982803
1,13.83,-0.486110180616379
1,13.84,-0.482717156410217
1,13.85,-0.478699952363968
1,13.86,-0.474613636732101
1,13.87,-0.471968531608582
1,13.88,-0.471615850925446
1,13.89,-0.473005682229996
1,13.9,-0.475081354379654
1,13.91,-0.476962804794312
1,13.92,-0.478073507547379
1,13.93,-0.478181034326553
1,13.94,-0.477417856454849
1,13.95,-0.475866228342056
1,13.96,-0.47323751449585
1,13.97,-0.469123482704163
1,13.98,-0.463124841451645
1,13.99,-0.454850614070892
1,14,-0.444386720657349
1,14.01,-0.433074951171875
1,14.02,-0.423211514949799
1,14.03,-0.416263431310654
1,14.04,-0.412257939577103
1,14.05,-0.410501301288605
1,14.06,-0.409845918416977
1,14.07,-0.409055143594742
1,14.08,-0.4071264564991
1,14.09,-0.403388619422913
1,14.1,-0.397866487503052
1,14.11,-0.391676276922226
1,14.12,-0.386493921279907
1,14.13,-0.383255332708359
1,14.14,-0.382167041301727
1,14.15,-0.383090645074844
1,14.16,-0.385027766227722
1,14.17,-0.386175632476807
1,14.18,-0.385145664215088
1,14.19,-0.38193953037262
1,14.2,-0.377566337585449
1,14.21,-0.372746706008911
1,14.22,-0.367498189210892
1,14.23,-0.362634211778641
1,14.24,-0.361558824777603
1,14.25,-0.368116676807404
1,14.26,-0.369457930326462
1,14.27,-0.364405810832977
1,14.28,-0.357531070709229
1,14.29,-0.350521951913834
1,14.3,-0.34319132566452
1,14.31,-0.333435624837875
1,14.32,-0.322024792432785
1,14.33,-0.312418907880783
1,14.34,-0.306013166904449
1,14.35,-0.301886647939682
1,14.36,-0.298613905906677
1,14.37,-0.295266270637512
1,14.38,-0.290448129177094
1,14.39,-0.281261533498764
1,14.4,-0.265170335769653
1,14.41,-0.242600932717323
1,14.42,-0.215773284435272
1,14.43,-0.186900705099106
1,14.44,-0.157946884632111
1,14.45,-0.130107432603836
1,14.46,-0.104786932468414
1,14.47,-0.0826596915721893
1,14.48,-0.0633765533566475
1,14.49,-0.0475359372794628
1,14.5,-0.035949032753706
1,14.51,-0.027756292372942
1,14.52,-0.0216334480792284
1,14.53,-0.0168089009821415
1,14.54,-0.0126592256128788
1,14.55,-0.00877584703266621
1,14.56,-0.00500583602115512
1,14.57,-0.00133594998624176
1,14.58,0.00220995838753879
1,14.59,0.00547650130465627
1,14.6,0.0080112786963582
1,14.61,0.00968813057988882
1,14.62,0.0113521190360188
1,14.63,0.0122800776734948
1,14.64,0.0123683111742139
1,14.65,0.0118094766512513
1,14.66,0.0106564098969102
1,14.67,0.00922460108995438
1,14.68,0.00792803801596165
1,14.69,0.00675288680940866
1,14.7,0.00521034467965364
1,14.71,0.0028485672082752
1,14.72,-0.000352173432474956
1,14.73,-0.00400645798072219
1,14.74,-0.00750982714816928
1,14.75,-0.010205851867795
1,14.76,-0.0116564501076937
1,14.77,-0.0119108883664012
1,14.78,-0.0114273559302092
1,14.79,-0.0107317501679063
1,14.8,-0.010193613357842
1,14.81,-0.0100160716101527
1,14.82,-0.0102531751617789
1,14.83,-0.0107993902638555
1,14.84,-0.0113811763003469
1,14.85,-0.0115881515666842
1,14.86,-0.011116337031126
1,14.87,-0.0100428014993668
1,14.88,-0.00872044544667006
1,14.89,-0.00742457574233413
1,14.9,-0.00617817882448435
1,14.91,-0.00485051749274135
1,14.92,-0.00334129249677062
1,14.93,-0.00166010810062289
1,14.94,0.000122033481602557
1,14.95,0.00191651727072895
1,14.96,0.00358906923793256
1,14.97,0.00490431860089302
1,14.98,0.00554195698350668
1,14.99,0.00526162097230554
1,15,0.00409042229875922
1,15.01,0.00234242994338274
1,15.02,0.000486824050312862
1,15.03,-0.00107946631032974
1,15.04,-0.00236861011944711
1,15.05,-0.00389149459078908
1,15.06,-0.0059532099403441
1,15.07,-0.0082418704405427
1,15.08,-0.0102388570085168
1,15.09,-0.0114935394376516
1,15.1,-0.0117536634206772
1,15.11,-0.0110465474426746
1,15.12,-0.00973251182585955
1,15.13,-0.00825480185449123
1,15.14,-0.00666504027321935
1,15.15,-0.00510394992306828
1,15.16,-0.00376072176732123
1,15.17,-0.00263161165639758
1,15.18,-0.00164041598327458
1,15.19,-0.000703512283507735
1,15.2,0.000233772676438093
1,15.21,0.00114949326962233
1,15.22,0.00192539254203439
1,15.23,0.00248134997673333
1,15.24,0.0029280292801559
1,15.25,0.00348481861874461
1,15.26,0.00432208273559809
1,15.27,0.00544051453471184
1,15.28,0.00673860311508179
1,15.29,0.0081946449354291
1,15.3,0.00986064504832029
1,15.31,0.0117700919508934
1,15.32,0.013771066442132
1,15.33,0.0153452269732952
1,15.34,0.0156783647835255
1,15.35,0.0144073180854321
1,15.36,0.0118897706270218
1,15.37,0.00867568142712116
1,15.38,0.00487914867699146
1,15.39,5.19321183674037e-05
1,15.4,-0.00547300511971116
1,15.41,-0.0106147071346641
1,15.42,-0.0154145006090403
1,15.43,-0.0195525251328945
1,15.44,-0.0202237591147423
1,15.45,-0.0146834282204509
1,15.46,-0.00218195072375238
1,15.47,0.0157501995563507
1,15.48,0.0344187952578068
1,15.49,0.0502752549946308
1,15.5,0.0617427192628384
1,15.51,0.0681588649749756
1,15.52,0.0701207667589188
1,15.53,0.068957231938839
1,15.54,0.0648338720202446
1,15.55,0.0553721636533737
1,15.56,0.038903683423996
1,15.57,0.0255787428468466
1,15.58,-0.0142899667844176
1,15.59,-0.0794605165719986
1,15.6,-0.1892259567976
1,15.61,-0.251019358634949
1,15.62,-0.291870713233948
1,15.63,-0.327546805143356
1,15.64,-0.351249307394028
1,15.65,-0.359619349241257
1,15.66,-0.363056987524033
1,15.67,-0.366166979074478
1,15.68,-0.370139926671982
1,15.69,-0.376663506031036
1,15.7,-0.385536044836044
1,15.71,-0.393859356641769
1,15.72,-0.400398313999176
1,15.73,-0.40745085477829
1,15.74,-0.417657852172852
1,15.75,-0.429543226957321
1,15.76,-0.443480342626572
1,15.77,-0.454426288604736
1,15.78,-0.430171459913254
1,15.79,-0.406102776527405
1,15.8,-0.405255764722824
1,15.81,-0.405916541814804
1,15.82,-0.403192579746246
1,15.83,-0.397100329399109
1,15.84,-0.392588108778
1,15.85,-0.394285500049591
1,15.86,-0.399418473243713
1,15.87,-0.404232382774353
1,15.88,-0.407917708158493
1,15.89,-0.410560786724091
1,15.9,-0.412090480327606
1,15.91,-0.412768095731735
1,15.92,-0.414408445358276
1,15.93,-0.418787986040115
1,15.94,-0.425050497055054
1,15.95,-0.43108344078064
1,15.96,-0.43559205532074
1,15.97,-0.437694638967514
1,15.98,-0.436691612005234
1,15.99,-0.433271497488022
1,16,-0.430669397115707
1,16.01,-0.431611090898514
1,16.02,-0.433618992567062
1,16.03,-0.429787427186966
1,16.04,-0.43055272102356
1,16.05,-0.42903083562851
1,16.06,-0.4227334856987
1,16.07,-0.420154362916946
1,16.08,-0.424502193927765
1,16.09,-0.432281970977783
1,16.1,-0.438597351312637
1,16.11,-0.443767964839935
1,16.12,-0.448346883058548
1,16.13,-0.45252388715744
1,16.14,-0.456512987613678
1,16.15,-0.460407644510269
1,16.16,-0.464123040437698
1,16.17,-0.46747025847435
1,16.18,-0.470253854990005
1,16.19,-0.472325265407562
1,16.2,-0.473595410585403
1,16.21,-0.4739990234375
1,16.22,-0.473447859287262
1,16.23,-0.471863031387329
1,16.24,-0.469394594430923
1,16.25,-0.466450750827789
1,16.26,-0.463080167770386
1,16.27,-0.458833694458008
1,16.28,-0.453443348407745
1,16.29,-0.447344869375229
1,16.3,-0.441545873880386
1,16.31,-0.43696603178978
1,16.32,-0.433641761541367
1,16.33,-0.430725008249283
1,16.34,-0.427470743656158
1,16.35,-0.423581421375275
1,16.36,-0.419547617435455
1,16.37,-0.417040258646011
1,16.38,-0.416564077138901
1,16.39,-0.417620182037354
1,16.4,-0.419429421424866
1,16.41,-0.421552509069443
1,16.42,-0.423943012952805
1,16.43,-0.426018476486206
1,16.44,-0.426753878593445
1,16.45,-0.42606782913208
1,16.46,-0.424206346273422
1,16.47,-0.421273082494736
1,16.48,-0.417260676622391
1,16.49,-0.412158250808716
1,16.5,-0.405840545892715
1,16.51,-0.397982984781265
1,16.52,-0.388367056846619
1,16.53,-0.377137541770935
1,16.54,-0.365307301282883
1,16.55,-0.355286687612534
1,16.56,-0.350083291530609
1,16.57,-0.351375102996826
1,16.58,-0.358428180217743
1,16.59,-0.368959575891495
1,16.6,-0.380604952573776
1,16.61,-0.391840845346451
1,16.62,-0.401980310678482
1,16.63,-0.410571217536926
1,16.64,-0.417313605546951
1,16.65,-0.422410398721695
1,16.66,-0.425909429788589
1,16.67,-0.427239894866943
1,16.68,-0.425867974758148
1,16.69,-0.421680241823196
1,16.7,-0.414689153432846
1,16.71,-0.404730886220932
1,16.72,-0.391294449567795
1,16.73,-0.374037504196167
1,16.74,-0.353431105613708
1,16.75,-0.330987095832825
1,16.76,-0.308308303356171
1,16.77,-0.285476595163345
1,16.78,-0.264259099960327
1,16.79,-0.246666431427002
1,16.8,-0.231979697942734
1,16.81,-0.218507990241051
1,16.82,-0.204985484480858
1,16.83,-0.1901775598526
1,16.84,-0.172505810856819
1,16.85,-0.151619017124176
1,16.86,-0.129653945565224
1,16.87,-0.109311141073704
1,16.88,-0.092854343354702
1,16.89,-0.0821027681231499
1,16.9,-0.0765151828527451
1,16.91,-0.0730237364768982
1,16.92,-0.0688487961888313
1,16.93,-0.0631063804030418
1,16.94,-0.0560093931853771
1,16.95,-0.0476869568228722
1,16.96,-0.0383721441030502
1,16.97,-0.0290734488517046
1,16.98,-0.0205236133188009
1,16.99,-0.0131862685084343
1,17,-0.00786439049988985
1,17.01,-0.00467845378443599
1,17.02,-0.00333051034249365
1,17.03,-0.0034646459389478
1,17.04,-0.00470175128430128
1,17.05,-0.00674807326868176
1,17.06,-0.0093034440651536
1,17.07,-0.011880761012435
1,17.08,-0.0140036325901747
1,17.09,-0.0155050912871957
1,17.1,-0.0164881739765406
1,17.11,-0.0170933622866869
1,17.12,-0.0173385441303253
1,17.13,-0.0171338208019733
1,17.14,-0.0164356846362352
1,17.15,-0.0153673151507974
1,17.16,-0.0141824567690492
1,17.17,-0.0131454281508923
1,17.18,-0.0124271493405104
1,17.19,-0.0120462030172348
1,17.2,-0.011861345730722
1,17.21,-0.0116215040907264
1,17.22,-0.0110855512320995
1,17.23,-0.0101741291582584
1,17.24,-0.0090031735599041
1,17.25,-0.00775982765480876
1,17.26,-0.006563909817487
1,17.27,-0.00538026448339224
1,17.28,-0.00405496032908559
1,17.29,-0.00242193159647286
1,17.3,-0.000380394252715632
1,17.31,0.00205034087412059
1,17.32,0.00464814715087414
1,17.33,0.00699640391394496
1,17.34,0.00870553217828274
1,17.35,0.0096964854747057
1,17.36,0.0103128366172314
1,17.37,0.0111676780506968
1,17.38,0.012798834592104
1,17.39,0.0150523753836751
1,17.4,0.0162328649312258
1,17.41,0.0133989956229925
1,17.42,0.00593614717945457
1,17.43,-0.00245244055986404
1,17.44,-0.00644898088648915
1,17.45,-0.00407257257029414
1,17.46,-0.000471643899800256
1,17.47,-0.00173124950379133
1,17.48,-0.0032300385646522
1,17.49,-0.001279161660932
1,17.5,0.00194900238420814
1,17.51,-0.00125454645603895
1,17.52,-0.0127003090456128
1,17.53,-0.00473753036931157
1,17.54,0.0235775597393513
1,17.55,0.038698822259903
1,17.56,0.0333887673914433
1,17.57,0.0241696424782276
1,17.58,0.0236335154622793
1,17.59,0.0219429712742567
1,17.6,0.0188170466572046
1,17.61,0.0167084932327271
1,17.62,0.0199724715203047
1,17.63,0.0326654985547066
1,17.64,0.0488857440650463
1,17.65,0.056084755808115
1,17.66,0.0558386743068695
1,17.67,0.0375635400414467
1,17.68,0.0291270781308413
1,17.69,0.02784881927073
1,17.7,-0.00772391026839614
1,17.71,-0.0322762690484524
1,17.72,-0.0422447398304939
1,17.73,-0.0477488040924072
1,17.74,-0.0433854311704636
1,17.75,-0.0220855362713337
1,17.76,0.0128734083846211
1,17.77,0.0538224466145039
1,17.78,0.0702962279319763
1,17.79,0.0597753413021564
1,17.8,0.0389173440635204
1,17.81,0.0169269107282162
1,17.82,0.000170431841979735
1,17.83,-0.0038183075375855
1,17.84,-0.00839885231107473
1,17.85,-0.0153619414195418
1,17.86,-0.0210866779088974
1,17.87,-0.0216889884322882
1,17.88,-0.0197765585035086
1,17.89,-0.0159892141819
1,17.9,-0.01412448938936
1,17.91,-0.0146835669875145
1,17.92,-0.0156067768111825
1,17.93,-0.0158857945352793
1,17.94,-0.0164450462907553
1,17.95,-0.018525205552578
1,17.96,-0.0222731996327639
1,17.97,-0.0271494053304195
1,17.98,-0.0322443731129169
1,17.99,-0.0361898094415665
1,18,-0.0373055413365364
1,18.01,-0.0346026495099068
1,18.02,-0.0293843280524015
1,18.03,-0.0241576507687569
1,18.04,-0.0200315173715353
1,18.05,-0.0172862969338894
1,18.06,-0.0169370025396347
1,18.07,-0.0201214849948883
1,18.08,-0.0271228142082691
1,18.09,-0.0371041111648083
1,18.1,-0.047527477145195
1,18.11,-0.0555763058364391
1,18.12,-0.06039634719491
1,18.13,-0.060947623103857
1,18.14,-0.0577087104320526
1,18.15,-0.0550131388008595
1,18.16,-0.0527202486991882
1,18.17,-0.0456604287028313
1,18.18,-0.0398847311735153
1,18.19,-0.037714846432209
1,18.2,-0.0364340245723724
1,18.21,-0.0354402586817741
1,18.22,-0.0359221622347832
1,18.23,-0.0389350689947605
1,18.24,-0.0452893637120724
1,18.25,-0.0554131530225277
1,18.26,-0.0683766677975655
1,18.27,-0.0822562798857689
1,18.28,-0.0949159935116768
1,18.29,-0.107864253222942
1,18.3,-0.123174153268337
1,18.31,-0.140017300844193
1,18.32,-0.159362778067589
1,18.33,-0.180974081158638
1,18.34,-0.204530388116837
1,18.35,-0.228971600532532
1,18.36,-0.248475417494774
1,18.37,-0.255750298500061
1,18.38,-0.25117239356041
1,18.39,-0.24279810488224
1,18.4,-0.230728104710579
1,18.41,-0.194306686520576
1,18.42,-0.145289674401283
1,18.43,-0.136376544833183
1,18.44,-0.141857236623764
1,18.45,-0.152082577347755
1,18.46,-0.1651771068573
1,18.47,-0.181505352258682
1,18.48,-0.202377647161484
1,18.49,-0.230159640312195
1,18.5,-0.265638530254364
1,18.51,-0.308481752872467
1,18.52,-0.342564642429352
1,18.53,-0.355887651443481
1,18.54,-0.36913588643074
1,18.55,-0.395823299884796
1,18.56,-0.397769153118134
1,18.57,-0.399196773767471
1,18.58,-0.392889350652695
1,18.59,-0.402548730373383
1,18.6,-0.41003754734993
1,18.61,-0.418082565069199
1,18.62,-0.427367657423019
1,18.63,-0.435084939002991
1,18.64,-0.441744536161423
1,18.65,-0.447895705699921
1,18.66,-0.454002529382706
1,18.67,-0.45934209227562
1,18.68,-0.459653794765472
1,18.69,-0.46272200345993
1,18.7,-0.46708145737648
1,18.71,-0.469233453273773
1,18.72,-0.464744955301285
1,18.73,-0.442633748054504
1,18.74,-0.424273610115051
1,18.75,-0.421195387840271
1,18.76,-0.42594501376152
1,18.77,-0.433642864227295
1,18.78,-0.44106137752533
1,18.79,-0.446570336818695
1,18.8,-0.450768858194351
1,18.81,-0.454518973827362
1,18.82,-0.458053737878799
1,18.83,-0.46136486530304
1,18.84,-0.464161336421967
1,18.85,-0.465769708156586
1,18.86,-0.465680927038193
1,18.87,-0.464360296726227
1,18.88,-0.463864415884018
1,18.89,-0.465743601322174
1,18.9,-0.465273350477219
1,18.91,-0.462341338396072
1,18.92,-0.450890839099884
1,18.93,-0.438434541225433
1,18.94,-0.428160756826401
1,18.95,-0.418701142072678
1,18.96,-0.411337822675705
1,18.97,-0.407167941331863
1,18.98,-0.406692892313004
1,18.99,-0.410669207572937
1,19,-0.419898509979248
1,19.01,-0.434535652399063
1,19.02,-0.452272683382034
1,19.03,-0.466269165277481
1,19.04,-0.472989082336426
1,19.05,-0.475203931331635
1,19.06,-0.475361496210098
1,19.07,-0.475822985172272
1,19.08,-0.478872954845428
1,19.09,-0.485208213329315
1,19.1,-0.493308842182159
1,19.11,-0.500949203968048
1,19.12,-0.506120562553406
1,19.13,-0.506758332252502
1,19.14,-0.499837160110474
1,19.15,-0.482153058052063
1,19.16,-0.457868784666061
1,19.17,-0.435325443744659
1,19.18,-0.418942749500275
1,19.19,-0.408689260482788
1,19.2,-0.402125388383865
1,19.21,-0.396768927574158
1,19.22,-0.390381813049316
1,19.23,-0.381612330675125
1,19.24,-0.370830416679382
1,19.25,-0.361139267683029
1,19.26,-0.350974172353745
1,19.27,-0.343201547861099
1,19.28,-0.337981402873993
1,19.29,-0.336579233407974
1,19.3,-0.337728381156921
1,19.31,-0.340859532356262
1,19.32,-0.346302658319473
1,19.33,-0.353750228881836
1,19.34,-0.361171752214432
