subj6_trial1,subj6_trial2,subj6_trial3,subj6_trial4,subj6_trial5,subj6_trial6,subj6_trial7,subj6_trial8,subj6_trial9,subj6_trial10,subj6_trial11,subj6_trial12,subj6_trial13,subj6_trial15,subj6_trial16,subj6_trial17,subj6_trial18,subj6_trial19,subj6_trial20,subj6_trial21,subj6_trial22,subj6_trial23,subj6_trial24,subj6_trial26,subj6_trial27,subj6_trial28,subj6_trial29,subj6_trial30,subj6_trial31,subj6_trial32,subj6_trial33
1.62790821753063,-8.1243472179915,-14.04644857301,-0.784794517646725,1.66200638146406,0.590686183644516,3.671467923205,-2.83982557367821,0.791615758740904,0.807935619469405,-0.904739962089714,0.936079452998971,-4.69348033749072,3.42482147657688,-1.18498350806086,7.87655959483857,-3.89913924710595,-2.23366008743412,-6.60327700719723,-4.34308670318517,-2.37655967026717,-0.453671460853315,-2.43724203734886,2.31984898985224,-1.92909300975066,5.98656796413762,1.19892212981414,1.47619493381513,-1.24054757072655,1.15412016130427,-1.78465557772887
2.46161346188657,-7.60001207273126,-10.2253397671636,-0.993583999639191,0.95714679937647,-1.49590149914331,2.7783787866523,-4.08405640205829,0.352267175586381,1.26442898213961,-0.731757654832608,0.729376418822031,-3.06486069184688,3.30652210195287,-0.477550391801601,1.24998297309966,-3.34542494669772,6.47387830609921,-8.51221685692905,4.02733625661914,-4.07569846387527,-0.400450963722677,-1.95132862728748,1.71648545541879,-1.13366515957619,5.67098292599486,1.06499813379123,0.0944768333475454,-0.856143536402109,1.22406720817793,-1.5124159384636
3.15463144373274,-6.51412271154328,-6.45226013013606,-1.12357951896417,0.377959468856798,-3.53392953134304,1.71812094044974,-5.28644489098288,-0.0332285446673383,1.64024294545264,-0.582875284789654,0.553080697156691,-1.84929347592922,3.16712156744154,-0.0820413579886857,-3.9509169658788,-2.83221049905014,13.7395471263943,-10.1263790131418,11.0897180251526,-5.59675492964542,-0.350236461504901,-1.69314461778279,1.19264996259476,-0.521024448729257,5.36367660762617,0.932417679038746,-1.1362300463424,-0.525798390742994,1.25821554578312,-1.27614673342728
3.71812680324672,-4.93254327880466,-2.74866416960066,-1.18425128634416,-0.0853596862681563,-5.51351998292809,0.511675311372492,-6.42858227595017,-0.37023035035225,1.94045012261972,-0.456470173024621,0.404350550601569,-1.01836906810055,3.00906077974562,0.0283631482068937,-7.82928518084463,-2.35920752791509,19.656943884864,-11.4632403383852,16.9256771067755,-6.94675726858189,-0.30301577760078,-1.64328428521331,0.742869219621658,-0.0816641175471856,5.06435361467497,0.799541504319354,-2.22360215601068,-0.246285763256218,1.25961447194568,-1.07389698244476
4.1632641806378,-2.92113791914569,0.863993606742114,-1.18506951248308,-0.442614742215617,-7.42479492381561,-0.819977173801332,-7.49205979232354,-0.664097189817,2.17012312685097,-0.350919640592551,0.280344241738978,-0.543677846698686,2.83478064554799,-0.11951731832493,-10.4882666306932,-1.92612765701531,24.3196660931684,-12.5402776951833,21.6168320060765,-8.13273368166321,-0.258776735401896,-1.78234190590379,0.361669934707726,0.193922593617999,4.77271855270883,0.664730348386448,-3.17531594646475,-0.0143792834489148,1.23131328448791,-0.903715705332815
4.50120821596223,-0.545770775973116,4.36425869132344,-1.13550440817472,-0.703609774990092,-9.25787642419473,-2.25585558830793,-8.45846867611782,-0.920188011329792,2.33433457136191,-0.264601008590649,0.17822003323001,-0.396810190182255,2.64672207162756,-0.49886320298875,-12.0310062736067,-1.53268251021436,27.8213112617727,-13.3749679461855,25.2448012265418,-9.16171236999231,-0.217507158344329,-2.09091175643902,0.0435788162220115,0.315242444485227,4.48847602766185,0.526344950038124,-3.99904786826326,0.173147419172376,1.17636128124919,-0.76365192194736
4.74312354998307,2.12769400165396,7.73067657596617,-1.04502618379765,-0.878148861578773,-11.0028865529981,-3.77497900531732,-9.30940016033841,-1.14386176353043,2.4381570693431,-0.195891597921346,0.0951361873718271,-0.549356476451775,2.4473259643195,-1.08285494982845,-12.5606490710623,-1.17858371072521,30.2554769066629,-13.984787953461,27.8912032767491,-10.0407215340975,-0.179194869658591,-2.54958811220226,-0.216877428209355,0.291802194445702,4.21133064377479,0.382746047865995,-4.70247437311435,0.319520715098376,1.09780775999007,-0.651754651963399
4.90017482031516,5.03339228985348,10.9417927552029,-0.92310505157994,-0.976036074591703,-12.649947384755,-5.35636649829433,-10.0264454913955,-1.34047739340352,2.48666323409627,-0.143168730354648,0.0282509680826422,-0.972907085893703,2.23903323193552,-1.84467300894892,-12.18033996986,-0.863542884658804,31.7157605192329,-14.3872145816634,29.6376566425981,-10.7767893770666,-0.143827693490862,-3.13896525392885,-0.42517208765107,0.133108604350377,3.94098701283118,0.2322943813814,-5.29327190760595,0.427966974832004,0.998702018822071,-0.566072915861816
4.98352667822851,8.10545985553967,13.9761527118128,-0.779211215727598,-1.00707550562452,-14.1891809697199,-6.97903713942505,-10.5911958575568,-1.51539385511297,2.48492567844096,-0.104809723897513,-0.0252773677505405,-1.63905238811192,2.02428477421432,-2.75749780416586,-10.9932239804618,-0.587271645556244,32.2957596975433,-14.599724684237,30.5657799083532,-11.3769440908853,-0.111393450015667,-3.83963743913982,-0.586778465521147,-0.151331571281347,3.67714971389819,0.0733506861064351,-5.77911694053457,0.501712568823269,0.88209335433449,-0.504655730628035
5.00434371692101,11.2780329300437,16.8123019785592,-0.622814914562458,-0.981071165531742,-15.6107094613817,-8.62201000633382,-10.9852426943559,-1.67397007229087,2.43801701724733,-0.079191912560229,-0.0682905333386947,-2.51938279856598,1.8055215273534,-3.7945098710965,-9.10244584258927,-0.349481660415162,32.089071586028,-14.6397951622969,30.7571912399564,-11.848213914755,-0.0818799762980102,-4.632199024081,-0.707169804196433,-0.552011551003531,3.41952346517768,-0.0957242854715269,-6.16768584624905,0.543983867747197,0.751031069590311,-0.465552128112817
