subj1_trial13,subj2_trial13,subj3_trial13,subj4_trial13,subj5_trial13,subj6_trial13,subj7_trial13,subj8_trial13,subj9_trial13,subj10_trial13
0.030842160220309,-3.61512008130972,-4.47555971090107,0.545125231416714,0.394868409868066,-3.07478180872648,-0.127813746461545,0.46755769000046,0.711158038789658,-0.626230332148945
-0.447874035407299,-2.9224504429298,-4.29518680117758,0.432091118347305,0.247535205134388,-2.68971784332371,0.0835995622884543,0.321705285341588,0.558656855253846,-0.662631375597197
-0.827132049100589,-2.25516396698709,-4.07379187241552,0.358648821123817,0.124611919149574,-2.32308638573566,0.257220307963532,0.19726141274805,0.423639751434285,-0.678007913016932
-1.11441725613114,-1.61523140939648,-3.81647304747815,0.320938171827649,0.0247311584697935,-1.97525606776872,0.395865668864434,0.0927601922177387,0.305117154281757,-0.673804547021303
-1.31721503180369,-1.0046235260361,-3.52832844921557,0.315099002528905,-0.0534744703504697,-1.64659552120885,0.502352823307959,0.00673574373729406,0.202099490737788,-0.651465880211026
-1.44301075126278,-0.425311072961936,-3.21445620054144,0.337271145352269,-0.111372360748577,-1.33747337794053,0.579498949533321,-0.0622778126522747,0.113597187788638,-0.612436515246903
-1.49928979039296,0.120735194591857,-2.87995442407583,0.383594432170287,-0.150329906199571,-1.04825826939324,0.630121226138167,-0.115746357161125,0.038620672213915,-0.558161054512159
-1.49353752178259,0.631544517730366,-2.52992124374645,0.45020869597859,-0.171714500010644,-0.779318829023154,0.657036830123572,-0.155135768880648,-0.023819628286297,-0.490084101626438
-1.43323933231705,1.10514615343699,-2.16945477780925,0.533253764901509,-0.176893536217035,-0.531023681495686,0.663062945415637,-0.181911931754811,-0.0747132900044165,-0.40965025484648
-1.32588054807997,1.53956929116852,-1.80365316864087,0.628869487779821,-0.167234405757771,-0.303741488861346,0.651016726490015,-0.19754070909075,-0.115049872253717,-0.318304135236166
-1.17894674984171,1.93284340323772,-1.43761445758089,0.733195626677124,-0.144104512541323,-0.097840756571633,0.623715451184597,-0.203488050639312,-0.14581900546983,-0.217490268324661
-0.999922464268983,2.28299679126597,-1.07643710414374,0.842372302812543,-0.10887120679789,0.0863093617860733,0.58397588676258,-0.201219548375952,-0.168010025725409,-0.108653575042585
